contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AMD220211C00070000,70.0,USD,35.25,0.0,0.0,1,59.3,62.95,REGULAR,2022-02-11,2022-01-27 19:31:14,3.00781498046875,True,
AMD220211C00080000,80.0,USD,49.6,1.949997,4.0923333,12,49.4,52.95,REGULAR,2022-02-11,2022-02-09 15:10:07,2.566409833984375,True,2.0
AMD220211C00085000,85.0,USD,46.0,7.5200005,19.542622,6,44.25,46.95,REGULAR,2022-02-11,2022-02-09 17:37:27,3.209962912597656,True,5.0
AMD220211C00090000,90.0,USD,40.58,4.1200027,11.300063,41,39.1,42.95,REGULAR,2022-02-11,2022-02-09 16:14:03,3.4677747680664064,True,5.0
AMD220211C00094000,94.0,USD,31.5,0.0,0.0,3,35.3,39.0,REGULAR,2022-02-11,2022-02-08 16:22:01,1.7578137109375,True,1.0
AMD220211C00095000,95.0,USD,31.17,0.0,0.0,391,35.1,36.7,REGULAR,2022-02-11,2022-02-08 17:00:48,2.3427775805664055,True,5.0
AMD220211C00096000,96.0,USD,29.8,0.0,0.0,10,33.8,35.95,REGULAR,2022-02-11,2022-02-08 15:55:44,2.4570351074218753,True,1.0
AMD220211C00096500,96.5,USD,18.4,0.0,0.0,4,33.55,35.4,REGULAR,2022-02-11,2022-01-31 20:54:40,2.3925821435546872,True,
AMD220211C00097000,97.0,USD,13.3,0.0,0.0,4,32.75,34.9,REGULAR,2022-02-11,2022-01-31 14:45:16,2.3593791015624994,True,
AMD220211C00097500,97.5,USD,30.95,0.0,0.0,6,32.25,34.4,REGULAR,2022-02-11,2022-02-02 14:30:54,2.328129179687499,True,
AMD220211C00098000,98.0,USD,17.65,0.0,0.0,4,31.9,33.75,REGULAR,2022-02-11,2022-02-01 15:53:15,2.193363891601562,True,
AMD220211C00098500,98.5,USD,25.85,0.0,0.0,3,31.25,33.5,REGULAR,2022-02-11,2022-02-04 19:59:40,2.3261760595703116,True,6.0
AMD220211C00099000,99.0,USD,22.95,0.0,0.0,9,30.85,33.0,REGULAR,2022-02-11,2022-02-04 17:40:06,2.2939495776367185,True,1.0
AMD220211C00100000,100.0,USD,30.13,2.2799988,8.18671,1280,30.65,31.65,REGULAR,2022-02-11,2022-02-09 15:57:10,1.46875265625,True,9.0
AMD220211C00101000,101.0,USD,23.91,0.0,0.0,72,28.75,31.0,REGULAR,2022-02-11,2022-02-07 17:07:33,2.166020209960937,True,1.0
AMD220211C00102000,102.0,USD,29.0,2.6599998,10.098709,364,28.5,29.65,REGULAR,2022-02-11,2022-02-09 17:17:00,1.1953165234375,True,100.0
AMD220211C00103000,103.0,USD,25.0,0.0,0.0,122,27.05,28.7,REGULAR,2022-02-11,2022-02-08 20:42:19,1.857422587890625,True,2.0
AMD220211C00104000,104.0,USD,22.6,0.0,0.0,123,26.25,27.7,REGULAR,2022-02-11,2022-02-08 19:43:12,1.7978525732421873,True,1.0
AMD220211C00105000,105.0,USD,25.73,4.4799995,21.08235,1023,25.55,26.4,REGULAR,2022-02-11,2022-02-09 16:52:41,1.5214867675781247,True,7.0
AMD220211C00106000,106.0,USD,24.25,3.1000004,14.657212,123,24.85,25.3,REGULAR,2022-02-11,2022-02-09 15:59:25,1.0312548437500002,True,2.0
AMD220211C00107000,107.0,USD,23.2,2.5,12.077294,386,23.55,24.35,REGULAR,2022-02-11,2022-02-09 15:52:02,1.3730500097656249,True,11.0
AMD220211C00108000,108.0,USD,22.79,3.3900013,17.474234,251,22.8,23.35,REGULAR,2022-02-11,2022-02-09 16:16:57,0.9531254687499999,True,20.0
AMD220211C00109000,109.0,USD,19.6,0.1800003,0.9268811,714,21.75,22.4,REGULAR,2022-02-11,2022-02-09 15:15:25,0.914063359375,True,14.0
AMD220211C00110000,110.0,USD,20.75,2.75,15.277778,4154,20.65,21.4,REGULAR,2022-02-11,2022-02-09 16:05:22,1.2578162109375,True,38.0
AMD220211C00111000,111.0,USD,19.98,2.6800003,15.491332,1185,19.7,20.5,REGULAR,2022-02-11,2022-02-09 16:22:50,0.8867198828124999,True,4.0
AMD220211C00112000,112.0,USD,19.21,3.0599995,18.947365,1128,18.7,19.3,REGULAR,2022-02-11,2022-02-09 16:28:34,1.076176494140625,True,5.0
AMD220211C00113000,113.0,USD,18.1,2.6500006,17.152107,274,17.5,18.5,REGULAR,2022-02-11,2022-02-09 16:35:30,1.1660197949218751,True,3.0
AMD220211C00114000,114.0,USD,17.05,2.4199991,16.541348,332,16.8,17.4,REGULAR,2022-02-11,2022-02-09 17:22:23,0.7656273437500001,True,70.0
AMD220211C00115000,115.0,USD,15.25,1.75,12.962963,2523,15.9,16.3,REGULAR,2022-02-11,2022-02-09 17:09:13,0.7226590234375,True,244.0
AMD220211C00116000,116.0,USD,14.35,1.9500008,15.725813,452,15.0,15.4,REGULAR,2022-02-11,2022-02-09 17:01:38,0.79883013671875,True,26.0
AMD220211C00117000,117.0,USD,13.68,2.5300007,22.69059,321,13.55,14.6,REGULAR,2022-02-11,2022-02-09 16:46:11,0.5976602734375001,True,35.0
AMD220211C00118000,118.0,USD,13.22,2.6999998,25.665396,518,13.15,13.35,REGULAR,2022-02-11,2022-02-09 17:38:00,0.7460962890625,True,60.0
