contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
PLNT220218C00045000,45.0,USD,28.9,0.0,0.0,8.0,8,41.9,44.9,REGULAR,2022-02-18,2021-11-10 11:50:43,1.0000000000000003e-05,True
PLNT220218C00055000,55.0,USD,20.2,0.0,0.0,3.0,3,31.5,34.2,REGULAR,2022-02-18,2021-11-10 11:50:43,1.0000000000000003e-05,True
PLNT220218C00060000,60.0,USD,31.07,0.0,0.0,10.0,10,21.7,22.6,REGULAR,2022-02-18,2021-11-04 14:52:51,1.0000000000000003e-05,True
PLNT220218C00062500,62.5,USD,19.9,0.0,0.0,1.0,0,25.2,27.0,REGULAR,2022-02-18,2021-11-10 11:50:43,1.0000000000000003e-05,True
PLNT220218C00065000,65.0,USD,14.1,0.0,0.0,,9,22.0,24.6,REGULAR,2022-02-18,2021-11-10 11:50:43,1.0000000000000003e-05,True
PLNT220218C00067500,67.5,USD,12.9,0.0,0.0,,21,19.9,20.8,REGULAR,2022-02-18,2021-11-10 11:50:43,1.0000000000000003e-05,True
PLNT220218C00070000,70.0,USD,24.58,1.2800007,5.493565,5.0,16,19.8,23.4,REGULAR,2022-02-18,2022-01-05 14:55:30,0.7656273437500001,True
PLNT220218C00072500,72.5,USD,10.9,0.0,0.0,15.0,22,14.0,15.8,REGULAR,2022-02-18,2021-10-26 15:43:31,1.0000000000000003e-05,True
PLNT220218C00075000,75.0,USD,10.5,0.0,0.0,1.0,12,18.0,18.9,REGULAR,2022-02-18,2021-11-30 19:45:09,0.6757844921875001,True
PLNT220218C00077500,77.5,USD,11.07,0.0,0.0,1.0,19,14.4,14.9,REGULAR,2022-02-18,2021-12-21 17:23:28,1.0000000000000003e-05,True
PLNT220218C00080000,80.0,USD,13.37,0.0,0.0,1.0,14,11.7,13.5,REGULAR,2022-02-18,2021-12-23 20:49:51,0.5459029785156251,True
PLNT220218C00082500,82.5,USD,11.05,0.0,0.0,300.0,41,10.2,10.7,REGULAR,2022-02-18,2021-12-23 15:19:44,1.0000000000000003e-05,True
PLNT220218C00085000,85.0,USD,11.8,0.0,0.0,2.0,52,8.4,9.1,REGULAR,2022-02-18,2022-01-04 17:03:09,0.579105771484375,True
PLNT220218C00087500,87.5,USD,7.8,0.0,0.0,1.0,34,6.7,7.3,REGULAR,2022-02-18,2021-12-30 15:13:07,0.5473678076171876,True
PLNT220218C00090000,90.0,USD,7.8,0.0,0.0,3.0,385,4.7,5.6,REGULAR,2022-02-18,2022-01-04 20:49:09,0.5275926147460939,True
PLNT220218C00092500,92.5,USD,5.2,0.0,0.0,2.0,100,4.0,4.4,REGULAR,2022-02-18,2022-01-03 14:32:43,0.6120644262695314,True
PLNT220218C00095000,95.0,USD,4.6,0.0,0.0,1.0,105,3.0,3.3,REGULAR,2022-02-18,2022-01-04 16:35:25,0.629886513671875,False
PLNT220218C00097500,97.5,USD,3.9,0.0,0.0,1.0,401,2.2,2.85,REGULAR,2022-02-18,2022-01-04 17:43:05,0.6796907031250001,False
PLNT220218C00100000,100.0,USD,2.7,0.0,0.0,6.0,138,1.5,1.95,REGULAR,2022-02-18,2022-01-04 17:08:46,0.6655306884765627,False
PLNT220218C00105000,105.0,USD,1.4,0.0,0.0,1.0,21,0.85,1.1,REGULAR,2022-02-18,2022-01-04 16:35:25,0.7114286669921875,False
PLNT220218C00110000,110.0,USD,0.65,0.0,0.0,1.0,28,0.2,1.4,REGULAR,2022-02-18,2022-01-03 15:42:57,0.8330094824218748,False
PLNT220218C00115000,115.0,USD,0.42,0.0,0.0,15.0,44,0.2,0.5,REGULAR,2022-02-18,2022-01-04 18:16:56,0.805666005859375,False
PLNT220218C00120000,120.0,USD,0.4,0.0,0.0,3.0,6,0.0,0.0,REGULAR,2022-02-18,2021-12-09 15:17:22,0.2500075,False
PLNT220218C00125000,125.0,USD,0.04,0.0,0.0,1.0,9,0.0,0.75,REGULAR,2022-02-18,2021-11-30 18:14:00,1.05859845703125,False
