contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
ARKF220211C00025000,25.0,USD,4.8,0.0,0.0,1,7.6,8.2,REGULAR,2022-02-11,2022-01-27 20:58:11,1.9453127734375002,True,
ARKF220211C00028000,28.0,USD,3.1,0.0,0.0,2,4.9,5.2,REGULAR,2022-02-11,2022-01-24 14:40:59,1.2812535937499998,True,2.0
ARKF220211C00029000,29.0,USD,2.25,0.0,0.0,3,3.8,4.2,REGULAR,2022-02-11,2022-02-08 15:25:53,1.0664109179687502,True,2.0
ARKF220211C00030000,30.0,USD,2.7,1.13,71.974525,314,2.95,3.2,REGULAR,2022-02-11,2022-02-09 15:22:37,0.8554701953125,True,4.0
ARKF220211C00031000,31.0,USD,1.95,1.25,178.57141,66,2.0,2.2,REGULAR,2022-02-11,2022-02-09 15:38:29,0.6367223828125,True,9.0
ARKF220211C00032000,32.0,USD,1.22,0.77000004,171.11113,138,1.2,1.4,REGULAR,2022-02-11,2022-02-09 17:37:06,0.523442265625,True,12.0
ARKF220211C00032500,32.5,USD,0.95,0.65,216.66666,131,0.8,1.0,REGULAR,2022-02-11,2022-02-09 16:26:16,0.5654340332031251,True,22.0
ARKF220211C00033000,33.0,USD,0.7,0.54999995,366.66656,175,0.55,0.65,REGULAR,2022-02-11,2022-02-09 16:37:25,0.5097705273437501,True,15.0
ARKF220211C00033500,33.5,USD,0.4,0.3,300.0,68,0.25,0.4,REGULAR,2022-02-11,2022-02-09 16:34:51,0.48633326171875,False,18.0
ARKF220211C00034000,34.0,USD,0.15,0.10000001,200.00003,73,0.1,0.2,REGULAR,2022-02-11,2022-02-09 15:34:10,0.445318046875,False,13.0
ARKF220211C00034500,34.5,USD,0.1,0.040000003,66.66668,52,0.0,0.15,REGULAR,2022-02-11,2022-02-09 17:02:37,0.5039112109375,False,16.0
ARKF220211C00035000,35.0,USD,0.05,0.010000002,25.000006,202,0.0,0.1,REGULAR,2022-02-11,2022-02-09 16:40:20,0.5351608984375,False,41.0
ARKF220211C00035500,35.5,USD,0.05,0.0,0.0,8,0.0,0.1,REGULAR,2022-02-11,2022-02-07 14:44:20,0.5273484765625001,False,1.0
ARKF220211C00036000,36.0,USD,0.05,0.0,0.0,10,0.0,0.05,REGULAR,2022-02-11,2022-02-03 17:31:19,0.523442265625,False,
ARKF220211C00036500,36.5,USD,0.06,0.0,0.0,7,0.0,0.05,REGULAR,2022-02-11,2022-02-02 18:25:49,0.5937540625000001,False,2.0
ARKF220211C00037000,37.0,USD,0.05,0.0,0.0,206,0.0,0.05,REGULAR,2022-02-11,2022-02-08 19:35:14,0.6562534375000001,False,1.0
ARKF220211C00037500,37.5,USD,0.05,0.0,0.0,2,0.0,0.05,REGULAR,2022-02-11,2022-02-04 19:40:38,0.726565234375,False,1.0
ARKF220211C00038000,38.0,USD,0.03,0.0,0.0,9,0.0,0.05,REGULAR,2022-02-11,2022-02-07 15:41:24,0.789064609375,False,2.0
ARKF220211C00038500,38.5,USD,0.08,0.0,0.0,2,0.0,0.05,REGULAR,2022-02-11,2022-01-31 16:34:58,0.8437515624999999,False,1.0
ARKF220211C00039000,39.0,USD,0.7,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-24 18:12:39,0.9062509375,False,1.0
ARKF220211C00039500,39.5,USD,0.15,0.0,0.0,3,0.0,0.05,REGULAR,2022-02-11,2022-01-20 14:52:50,0.9687503125,False,1.0
ARKF220211C00040000,40.0,USD,0.03,-0.01,-25.0,3,0.0,0.05,REGULAR,2022-02-11,2022-02-09 14:41:22,1.0234423828125,False,1.0
ARKF220211C00040500,40.5,USD,0.2,0.0,0.0,2,0.0,0.05,REGULAR,2022-02-11,2022-01-18 14:30:01,1.0781296093750001,False,1.0
ARKF220211C00041000,41.0,USD,0.05,0.0,0.0,8,0.0,0.05,REGULAR,2022-02-11,2022-01-28 20:57:45,1.1328168359375002,False,4.0
ARKF220211C00041500,41.5,USD,0.1,0.0,0.0,42,0.0,0.1,REGULAR,2022-02-11,2022-01-18 18:35:48,1.3203158984374999,False,1.0
ARKF220211C00043500,43.5,USD,0.18,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-10 20:24:38,1.3906280468749999,False,2.0
ARKF220211C00044500,44.5,USD,0.08,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-10 14:59:43,1.484377578125,False,
ARKF220211C00045000,45.0,USD,0.05,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-02-03 17:25:14,1.5312523437499999,False,1.0
ARKF220211C00045500,45.5,USD,0.15,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-11 19:53:53,1.5781271093749998,False,1.0
ARKF220211C00046000,46.0,USD,0.1,0.0,0.0,1,0.0,0.05,REGULAR,2022-02-11,2022-01-11 17:29:42,1.625001875,False,1.0
ARKF220211C00051000,51.0,USD,0.05,0.0,0.0,1,0.0,0.1,REGULAR,2022-02-11,2022-01-03 15:38:17,2.2500043749999996,False,
