contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
APD220218C00220000,220.0,USD,66.0,0.0,0.0,1.0,0,35.4,39.0,REGULAR,2022-02-18,2022-01-21 14:46:23,0.7587914746093751,True
APD220218C00250000,250.0,USD,9.0,3.1999998,55.172405,2.0,8,8.1,9.4,REGULAR,2022-02-18,2022-02-09 15:07:40,0.2825999475097656,True
APD220218C00260000,260.0,USD,2.7,1.5,124.99999,25.0,566,1.85,2.75,REGULAR,2022-02-18,2022-02-09 14:46:10,0.22657023437499998,False
APD220218C00270000,270.0,USD,0.4,0.110000014,37.93104,12.0,125,0.2,0.35,REGULAR,2022-02-18,2022-02-09 15:26:52,0.20801573242187496,False
APD220218C00280000,280.0,USD,0.15,-0.030000001,-16.666668,1.0,177,0.05,0.3,REGULAR,2022-02-18,2022-02-09 14:59:28,0.3107979077148437,False
APD220218C00290000,290.0,USD,0.14,0.0,0.0,3.0,208,0.0,4.4,REGULAR,2022-02-18,2022-02-08 19:42:30,0.6704134521484376,False
APD220218C00300000,300.0,USD,0.26,0.0,0.0,1.0,216,0.0,0.05,REGULAR,2022-02-18,2022-02-07 17:20:47,0.38672488281249995,False
APD220218C00310000,310.0,USD,0.14,0.010000005,7.692312,1.0,291,0.0,1.25,REGULAR,2022-02-18,2022-02-09 15:56:52,0.6728548339843752,False
APD220218C00320000,320.0,USD,0.21,0.0,0.0,8.0,126,0.0,0.05,REGULAR,2022-02-18,2022-02-04 18:22:02,0.52539537109375,False
APD220218C00330000,330.0,USD,0.3,0.0,0.0,1.0,13,0.0,2.6,REGULAR,2022-02-18,2022-01-24 19:00:12,0.9812013598632813,False
APD220218C00340000,340.0,USD,0.6,0.0,0.0,1.0,10,0.0,0.5,REGULAR,2022-02-18,2021-12-17 17:00:22,0.797853583984375,False
APD220218C00400000,400.0,USD,0.05,0.0,0.0,96.0,76,0.0,0.35,REGULAR,2022-02-18,2022-02-04 14:57:10,1.12109814453125,False
APD220218C00440000,440.0,USD,0.1,0.0,0.0,,22,0.0,0.25,REGULAR,2022-02-18,2022-02-01 15:04:35,1.2734411328124997,False
