contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
GFS220218C00050000,50.0,USD,16.07,0.0,0.0,3,9,13.6,14.2,REGULAR,2022-02-18,2022-01-04 16:00:23,3.0634789038085932,True
GFS220218C00055000,55.0,USD,12.6,0.0,0.0,1,4,9.3,10.6,REGULAR,2022-02-18,2022-01-03 14:31:32,2.587894155273437,True
GFS220218C00060000,60.0,USD,10.0,0.0,0.0,2,10,6.6,7.4,REGULAR,2022-02-18,2022-01-03 18:46:04,2.3208049792480465,False
GFS220218C00065000,65.0,USD,4.8,-1.5999999,-24.999998,3,151,4.0,5.0,REGULAR,2022-02-18,2022-01-05 20:30:32,2.068364204101562,False
GFS220218C00070000,70.0,USD,3.0,-0.79999995,-21.05263,21,107,2.6,3.1,REGULAR,2022-02-18,2022-01-05 20:22:22,1.9272464575195314,False
GFS220218C00075000,75.0,USD,1.8,-0.6500001,-26.530615,44,379,1.6,1.95,REGULAR,2022-02-18,2022-01-05 20:33:15,1.8403328295898436,False
GFS220218C00080000,80.0,USD,1.07,-0.029999971,-2.7272701,44,55,0.9,1.15,REGULAR,2022-02-18,2022-01-05 20:38:02,1.7529309228515624,False
GFS220218C00085000,85.0,USD,1.15,0.0,0.0,2,9,0.5,0.7,REGULAR,2022-02-18,2022-01-03 18:35:25,1.705079599609375,False
GFS220218C00090000,90.0,USD,0.68,0.0,0.0,2,27,0.2,0.45,REGULAR,2022-02-18,2022-01-03 16:11:03,1.650392373046875,False
GFS220218C00100000,100.0,USD,0.3,0.0,0.0,1,2,0.0,0.0,REGULAR,2022-02-18,2022-01-04 15:30:57,0.500005,False
