contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
OZON220218C00005000,5.0,USD,13.2,0.0,0.0,18,15.8,17.0,REGULAR,2022-02-18,2022-01-27 17:54:06,4.2500046875,True,
OZON220218C00015000,15.0,USD,2.85,0.0,0.0,6,6.2,6.9,REGULAR,2022-02-18,2022-01-26 20:13:16,1.6015644921874999,True,
OZON220218C00017500,17.5,USD,2.02,0.0,0.0,252,3.8,4.4,REGULAR,2022-02-18,2022-01-27 17:35:15,1.107426337890625,True,12.0
OZON220218C00020000,20.0,USD,1.7,0.8000001,88.8889,237,1.75,2.25,REGULAR,2022-02-18,2022-02-08 18:26:40,0.88476677734375,True,6.0
OZON220218C00022500,22.5,USD,0.58,0.26,81.25,1605,0.55,0.7,REGULAR,2022-02-18,2022-02-08 20:42:40,0.764650791015625,False,20.0
OZON220218C00025000,25.0,USD,0.09,0.0,0.0,323,0.1,0.2,REGULAR,2022-02-18,2022-02-07 15:24:05,0.7656273437500001,False,1.0
OZON220218C00030000,30.0,USD,0.1,0.0,0.0,136,0.0,0.0,REGULAR,2022-02-18,2022-01-27 14:33:13,0.500005,False,1.0
OZON220218C00035000,35.0,USD,0.13,0.0,0.0,18,0.0,0.75,REGULAR,2022-02-18,2022-01-04 16:09:12,2.1699264501953124,False,4.0
OZON220218C00040000,40.0,USD,0.3,0.0,0.0,5,0.0,0.75,REGULAR,2022-02-18,2021-12-30 19:14:39,2.5644567138671874,False,
OZON220218C00050000,50.0,USD,0.05,0.0,0.0,1,0.0,0.25,REGULAR,2022-02-18,2022-01-10 20:30:02,2.60156599609375,False,
