contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
WLL220218C00030000,30.0,USD,16.7,0.0,0.0,10,37.7,40.4,REGULAR,2022-02-18,2021-11-10 11:54:07,1.0000000000000003e-05,True,
WLL220218C00040000,40.0,USD,37.3,0.0,0.0,4,35.9,38.1,REGULAR,2022-02-18,2022-02-02 19:01:11,1.953125234375,True,1.0
WLL220218C00045000,45.0,USD,32.6,0.0,0.0,22,30.6,33.1,REGULAR,2022-02-18,2022-02-04 15:44:45,1.41015919921875,True,1.0
WLL220218C00050000,50.0,USD,27.6,1.8000011,6.976749,226,26.0,28.0,REGULAR,2022-02-18,2022-02-07 19:51:27,1.3574250878906249,True,15.0
WLL220218C00055000,55.0,USD,24.52,0.0,0.0,65,20.7,23.1,REGULAR,2022-02-18,2022-01-20 18:06:23,0.9960937890625,True,3.0
WLL220218C00060000,60.0,USD,17.6,-0.9899998,-5.3254423,138,16.0,18.0,REGULAR,2022-02-18,2022-02-07 14:57:07,0.8535170898437501,True,1.0
WLL220218C00065000,65.0,USD,10.51,0.0,0.0,73,11.4,13.1,REGULAR,2022-02-18,2022-02-03 18:07:14,0.74414318359375,True,5.0
WLL220218C00070000,70.0,USD,10.0,0.0,0.0,407,7.2,8.5,REGULAR,2022-02-18,2022-02-04 20:33:41,0.657229990234375,True,19.0
WLL220218C00075000,75.0,USD,5.2,-0.5600004,-9.722229,705,4.3,5.0,REGULAR,2022-02-18,2022-02-07 19:56:56,0.6762727685546877,True,124.0
WLL220218C00080000,80.0,USD,2.23,-1.0699999,-32.42424,899,1.9,2.6,REGULAR,2022-02-18,2022-02-07 19:25:34,0.6435582519531251,False,23.0
WLL220218C00085000,85.0,USD,1.1,-0.38,-25.675674,509,0.75,1.3,REGULAR,2022-02-18,2022-02-07 14:43:14,0.6523472265625001,False,1.0
WLL220218C00090000,90.0,USD,0.55,-0.14999998,-21.428568,93,0.25,0.7,REGULAR,2022-02-18,2022-02-07 16:34:16,0.6801789794921876,False,1.0
WLL220218C00095000,95.0,USD,0.35,0.0,0.0,90,0.0,0.5,REGULAR,2022-02-18,2022-02-04 20:59:59,0.726565234375,False,9.0
WLL220218C00100000,100.0,USD,0.05,-0.63,-92.64706,29,0.0,0.4,REGULAR,2022-02-18,2022-02-07 17:08:52,0.8242205078124999,False,21.0
WLL220218C00105000,105.0,USD,0.25,0.0,0.0,5,0.05,0.35,REGULAR,2022-02-18,2022-01-24 17:41:04,0.9414068359375,False,4.0
