contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
DLTR220211C00095000,95.0,USD,35.35,0.0,0.0,22,42.7,46.55,REGULAR,2022-02-11,2022-01-31 15:16:38,2.2382856542968748,True,
DLTR220211C00105000,105.0,USD,29.05,0.0,0.0,1,32.75,36.6,REGULAR,2022-02-11,2022-02-01 20:25:57,1.783204208984375,True,
DLTR220211C00116000,116.0,USD,14.05,0.0,0.0,2,21.8,25.4,REGULAR,2022-02-11,2022-01-31 16:10:17,1.1796916015624999,True,
DLTR220211C00117000,117.0,USD,13.15,0.0,0.0,3,20.9,24.5,REGULAR,2022-02-11,2022-01-31 16:31:01,1.2177773486328123,True,
DLTR220211C00120000,120.0,USD,17.0,6.5,61.904762,2,17.8,21.65,REGULAR,2022-02-11,2022-02-08 14:52:02,1.091801416015625,True,2.0
DLTR220211C00123000,123.0,USD,8.3,0.0,0.0,16,14.75,18.65,REGULAR,2022-02-11,2022-01-31 15:19:01,0.93164130859375,True,
DLTR220211C00125000,125.0,USD,7.35,0.0,0.0,2,12.75,16.65,REGULAR,2022-02-11,2022-01-31 17:18:59,0.8359391406249999,True,3.0
DLTR220211C00126000,126.0,USD,4.7,0.0,0.0,21,11.85,15.05,REGULAR,2022-02-11,2022-01-28 20:13:03,0.5996133789062501,True,20.0
DLTR220211C00127000,127.0,USD,6.75,0.0,0.0,18,11.0,14.4,REGULAR,2022-02-11,2022-02-04 20:00:20,0.7402369726562499,True,6.0
DLTR220211C00128000,128.0,USD,6.08,0.0,0.0,50,9.95,13.3,REGULAR,2022-02-11,2022-02-04 20:11:24,0.6513706738281251,True,13.0
DLTR220211C00129000,129.0,USD,7.65,0.0,0.0,30,9.0,12.15,REGULAR,2022-02-11,2022-02-07 19:43:11,0.57617611328125,True,2.0
DLTR220211C00130000,130.0,USD,9.54,3.8000002,66.202095,32,9.05,10.5,REGULAR,2022-02-11,2022-02-08 16:07:12,0.629886513671875,True,3.0
DLTR220211C00131000,131.0,USD,9.1,3.6500006,66.97249,63,7.2,9.95,REGULAR,2022-02-11,2022-02-08 20:53:10,0.9443364941406249,True,1.0
DLTR220211C00132000,132.0,USD,4.37,0.0,0.0,84,6.5,9.05,REGULAR,2022-02-11,2022-02-07 18:26:04,0.5273484765625001,True,29.0
DLTR220211C00133000,133.0,USD,7.11,3.02,73.83863,44,6.1,8.25,REGULAR,2022-02-11,2022-02-08 16:40:59,0.6040078662109377,True,3.0
DLTR220211C00134000,134.0,USD,5.92,2.3700001,66.76057,119,5.45,6.6,REGULAR,2022-02-11,2022-02-08 20:26:17,0.5004932763671875,True,23.0
DLTR220211C00135000,135.0,USD,5.0,2.55,104.081635,70,4.6,5.55,REGULAR,2022-02-11,2022-02-08 20:15:19,0.5756878369140624,True,26.0
DLTR220211C00136000,136.0,USD,3.3,1.55,88.57143,84,3.85,4.65,REGULAR,2022-02-11,2022-02-08 19:22:58,0.5293015820312501,True,26.0
DLTR220211C00137000,137.0,USD,3.35,1.7499999,109.374985,34,3.05,3.65,REGULAR,2022-02-11,2022-02-08 20:50:00,0.45606012695312503,True,66.0
DLTR220211C00138000,138.0,USD,2.63,1.2600001,91.97081,60,2.37,2.89,REGULAR,2022-02-11,2022-02-08 20:58:54,0.4270076831054688,True,59.0
DLTR220211C00139000,139.0,USD,2.1,1.0899999,107.92079,27,1.83,2.27,REGULAR,2022-02-11,2022-02-08 20:15:20,0.414068359375,True,733.0
DLTR220211C00140000,140.0,USD,1.57,0.94000006,149.20636,54,1.25,1.6,REGULAR,2022-02-11,2022-02-08 20:51:10,0.3767152172851562,False,211.0
DLTR220211C00141000,141.0,USD,1.16,0.63,118.867935,28,0.91,1.3,REGULAR,2022-02-11,2022-02-08 20:24:32,0.397466962890625,False,153.0
DLTR220211C00142000,142.0,USD,0.8,0.45000002,128.57144,27,0.67,1.1,REGULAR,2022-02-11,2022-02-08 17:22:21,0.42627526855468756,False,85.0
DLTR220211C00143000,143.0,USD,0.5,-0.64,-56.14035,1,0.48,0.74,REGULAR,2022-02-11,2022-02-08 19:02:55,0.4057676611328125,False,42.0
DLTR220211C00144000,144.0,USD,0.34,0.17,100.0,14,0.3,0.55,REGULAR,2022-02-11,2022-02-08 18:25:55,0.4106504248046875,False,62.0
DLTR220211C00145000,145.0,USD,0.25,0.11,78.57143,9,0.23,0.34,REGULAR,2022-02-11,2022-02-08 19:19:07,0.393560751953125,False,57.0
DLTR220211C00147000,147.0,USD,0.15,-0.00999999,-6.2499943,16,0.13,0.24,REGULAR,2022-02-11,2022-02-08 18:17:51,0.44043528320312497,False,4.0
DLTR220211C00148000,148.0,USD,0.56,0.0,0.0,2,0.06,0.15,REGULAR,2022-02-11,2022-01-26 15:56:05,0.43066975585937506,False,1.0
DLTR220211C00150000,150.0,USD,0.09,0.0,0.0,3,0.04,0.32,REGULAR,2022-02-11,2022-02-07 20:42:25,0.523442265625,False,1.0
