contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
XPEV220211C00025000,25.0,USD,12.3,1.8500004,17.703352,4.0,34,11.75,12.15,REGULAR,2022-02-11,2022-02-07 19:49:23,1.8281258593749998,True
XPEV220211C00026000,26.0,USD,11.45,0.0,0.0,2.0,2,10.55,11.0,REGULAR,2022-02-11,2022-02-04 18:50:06,1.8203133984375,True
XPEV220211C00026500,26.5,USD,10.95,0.0,0.0,3.0,4,10.3,10.55,REGULAR,2022-02-11,2022-02-04 20:12:39,1.5078149609375,True
XPEV220211C00027500,27.5,USD,6.1,0.0,0.0,,1,9.3,9.5,REGULAR,2022-02-11,2022-01-31 14:35:09,1.2500037499999999,True
XPEV220211C00028500,28.5,USD,8.9,1.3499994,17.880787,1.0,1,8.3,8.8,REGULAR,2022-02-11,2022-02-07 15:27:28,1.5195336523437497,True
XPEV220211C00029000,29.0,USD,8.15,-0.25,-2.9761906,3.0,2,7.75,8.0,REGULAR,2022-02-11,2022-02-07 18:32:05,0.9062509375,True
XPEV220211C00030000,30.0,USD,6.95,-0.36000013,-4.9247627,60.0,95,6.85,7.05,REGULAR,2022-02-11,2022-02-07 20:58:43,1.0781296093750001,True
XPEV220211C00031000,31.0,USD,6.4,0.0,0.0,4.0,3,5.7,6.2,REGULAR,2022-02-11,2022-02-04 20:55:13,0.937500625,True
XPEV220211C00031500,31.5,USD,5.75,-0.25,-4.166667,1.0,6,5.4,5.65,REGULAR,2022-02-11,2022-02-07 18:27:12,0.99804689453125,True
XPEV220211C00032000,32.0,USD,5.7,0.37999964,7.14285,1.0,8,4.85,5.2,REGULAR,2022-02-11,2022-02-07 16:09:12,0.92187578125,True
XPEV220211C00032500,32.5,USD,4.95,1.3599999,37.883007,7.0,15,4.5,4.7,REGULAR,2022-02-11,2022-02-07 15:03:13,0.9414068359375,True
XPEV220211C00033500,33.5,USD,3.65,-0.5499997,-13.095231,14.0,125,3.65,3.8,REGULAR,2022-02-11,2022-02-07 16:46:53,0.8984385156249999,True
XPEV220211C00034000,34.0,USD,3.4,-0.55999994,-14.141412,9.0,113,3.25,3.4,REGULAR,2022-02-11,2022-02-07 20:50:35,0.89257919921875,True
XPEV220211C00035000,35.0,USD,2.64,-0.42999983,-14.006509,82.0,210,2.43,2.6,REGULAR,2022-02-11,2022-02-07 20:48:45,0.8300798242187499,True
XPEV220211C00036000,36.0,USD,1.88,-0.5000001,-21.008408,167.0,379,1.82,1.95,REGULAR,2022-02-11,2022-02-07 20:53:32,0.831056376953125,True
XPEV220211C00037000,37.0,USD,1.32,-0.45999992,-25.842693,459.0,563,1.27,1.36,REGULAR,2022-02-11,2022-02-07 20:59:36,0.8027363476562499,False
XPEV220211C00038000,38.0,USD,0.87,-0.40999997,-32.031246,928.0,470,0.84,0.92,REGULAR,2022-02-11,2022-02-07 20:59:43,0.78711150390625,False
XPEV220211C00039000,39.0,USD,0.57,-0.32,-35.955055,2563.0,292,0.53,0.57,REGULAR,2022-02-11,2022-02-07 20:59:58,0.7685570019531252,False
XPEV220211C00040000,40.0,USD,0.33,-0.29,-46.77419,1368.0,1093,0.31,0.36,REGULAR,2022-02-11,2022-02-07 20:58:16,0.76367423828125,False
