contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
MORN220218C00270000,270.0,USD,65.7,0.0,0.0,1.0,1,51.3,55.4,REGULAR,2022-02-18,2021-12-17 20:50:04,2.2877240072631837,True
MORN220218C00320000,320.0,USD,19.55,0.0,0.0,1.0,0,12.3,15.2,REGULAR,2022-02-18,2022-01-03 16:47:44,1.2793004785156248,False
MORN220218C00350000,350.0,USD,6.5,0.0,0.0,1.0,1,2.1,5.1,REGULAR,2022-02-18,2022-01-04 16:27:04,1.009770576171875,False
MORN220218C00360000,360.0,USD,3.0,-5.0,-62.5,10.0,11,1.7,4.9,REGULAR,2022-02-18,2022-01-05 19:39:38,1.0814254913330077,False
MORN220218C00370000,370.0,USD,5.7,0.0,0.0,,1,1.05,3.0,REGULAR,2022-02-18,2021-12-28 19:35:07,1.0336962377929688,False
