contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
FLS220218C00025000,25.0,USD,4.98,0.0,0.0,2,6.1,9.2,REGULAR,2022-02-18,2021-12-21 15:59:56,1.509768076171875,True,
FLS220218C00030000,30.0,USD,3.21,0.0,0.0,32,3.0,4.9,REGULAR,2022-02-18,2022-02-07 20:21:43,0.5722699023437501,True,12.0
FLS220218C00035000,35.0,USD,0.19,0.0,0.0,86,0.25,0.6,REGULAR,2022-02-18,2022-02-03 18:47:26,0.48340360351562506,False,16.0
FLS220218C00040000,40.0,USD,0.12,0.0,0.0,10,0.0,0.05,REGULAR,2022-02-18,2022-01-20 15:34:50,0.507817421875,False,10.0
FLS220218C00045000,45.0,USD,0.68,0.0,0.0,2,0.0,0.75,REGULAR,2022-02-18,2022-01-19 14:46:28,1.3164096679687498,False,2.0
