contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
DKS220211C00090000,90.0,USD,25.1,0.0,0.0,1,23.7,25.0,REGULAR,2022-02-11,2022-01-31 18:40:12,1.834961762695312,True,
DKS220211C00100000,100.0,USD,10.6,0.0,0.0,1,13.3,15.5,REGULAR,2022-02-11,2022-02-04 16:49:16,1.4267606787109375,True,1.0
DKS220211C00102000,102.0,USD,14.7,0.0,0.0,1,11.6,13.3,REGULAR,2022-02-11,2022-02-02 14:46:25,0.507817421875,True,
DKS220211C00103000,103.0,USD,11.3,0.0,0.0,3,10.7,12.1,REGULAR,2022-02-11,2022-02-04 14:30:34,1.0312548437500002,True,1.0
DKS220211C00104000,104.0,USD,9.3,0.0,0.0,1,10.2,11.2,REGULAR,2022-02-11,2022-01-28 14:39:29,0.74414318359375,True,1.0
DKS220211C00105000,105.0,USD,10.1,1.8700008,22.721762,22,9.3,10.0,REGULAR,2022-02-11,2022-02-08 18:07:54,0.6523472265625001,True,1.0
DKS220211C00106000,106.0,USD,7.0,0.0,0.0,73,8.2,9.8,REGULAR,2022-02-11,2022-02-07 16:32:40,0.7832052929687501,True,6.0
DKS220211C00107000,107.0,USD,6.4,0.0,0.0,20,7.4,8.4,REGULAR,2022-02-11,2022-02-04 20:00:27,0.6718782812500002,True,13.0
DKS220211C00108000,108.0,USD,6.0,0.0,0.0,390,6.6,7.1,REGULAR,2022-02-11,2022-02-07 14:47:55,0.584965087890625,True,4.0
DKS220211C00109000,109.0,USD,5.63,1.0300002,22.39131,16,5.7,6.3,REGULAR,2022-02-11,2022-02-08 17:20:11,0.579105771484375,True,8.0
DKS220211C00110000,110.0,USD,4.8,0.6000004,14.285724,63,4.9,5.3,REGULAR,2022-02-11,2022-02-08 20:23:18,0.5429733203125001,True,30.0
DKS220211C00111000,111.0,USD,3.8,0.20000005,5.5555573,58,4.1,4.6,REGULAR,2022-02-11,2022-02-08 19:33:46,0.5444381494140625,True,17.0
DKS220211C00112000,112.0,USD,3.5,0.70000005,25.000004,49,3.4,3.7,REGULAR,2022-02-11,2022-02-08 17:01:08,0.5151415673828125,True,17.0
DKS220211C00113000,113.0,USD,3.23,0.6300001,24.230776,120,2.7,2.95,REGULAR,2022-02-11,2022-02-08 18:00:43,0.5239305419921875,True,113.0
DKS220211C00114000,114.0,USD,2.35,0.49999988,27.02702,412,2.2,2.5,REGULAR,2022-02-11,2022-02-08 20:41:07,0.5136767382812499,True,44.0
DKS220211C00115000,115.0,USD,1.8,0.26999998,17.647058,195,1.7,2.05,REGULAR,2022-02-11,2022-02-08 20:40:32,0.516606396484375,False,129.0
DKS220211C00116000,116.0,USD,1.35,0.05000007,3.8461595,133,1.3,1.55,REGULAR,2022-02-11,2022-02-08 20:47:45,0.5073291455078125,False,52.0
DKS220211C00117000,117.0,USD,0.9,-0.14999998,-14.285712,146,0.95,1.25,REGULAR,2022-02-11,2022-02-08 20:24:02,0.5117236328125,False,242.0
DKS220211C00118000,118.0,USD,0.8,-0.050000012,-5.8823543,326,0.65,0.85,REGULAR,2022-02-11,2022-02-08 20:41:17,0.5195360546875,False,37.0
DKS220211C00119000,119.0,USD,0.7,0.099999964,16.66666,173,0.45,0.6,REGULAR,2022-02-11,2022-02-08 18:18:46,0.5107470800781251,False,28.0
DKS220211C00120000,120.0,USD,0.35,-0.050000012,-12.500003,294,0.3,0.45,REGULAR,2022-02-11,2022-02-08 20:53:21,0.5180712255859375,False,48.0
DKS220211C00121000,121.0,USD,0.25,-0.110000014,-30.555557,94,0.2,0.35,REGULAR,2022-02-11,2022-02-08 20:29:47,0.5327195166015625,False,9.0
DKS220211C00122000,122.0,USD,0.16,-0.09,-36.0,233,0.15,0.25,REGULAR,2022-02-11,2022-02-08 20:58:58,0.50586431640625,False,12.0
DKS220211C00123000,123.0,USD,0.15,-0.049999997,-24.999998,77,0.05,0.2,REGULAR,2022-02-11,2022-02-08 17:49:39,0.55273884765625,False,7.0
DKS220211C00124000,124.0,USD,0.11,-0.14,-56.0,22,0.05,0.45,REGULAR,2022-02-11,2022-02-08 17:30:26,0.631839619140625,False,7.0
DKS220211C00125000,125.0,USD,0.15,0.0,0.0,139,0.05,0.15,REGULAR,2022-02-11,2022-02-08 18:13:31,0.5585981640625001,False,1.0
DKS220211C00126000,126.0,USD,0.16,0.0,0.0,64,0.05,0.0,REGULAR,2022-02-11,2022-02-04 20:21:59,0.2500075,False,7.0
DKS220211C00127000,127.0,USD,0.11,0.009999998,9.999998,95,0.0,0.2,REGULAR,2022-02-11,2022-02-08 18:55:48,0.63867548828125,False,4.0
DKS220211C00128000,128.0,USD,0.07,0.0,0.0,13,0.0,0.45,REGULAR,2022-02-11,2022-02-07 15:06:17,0.7949239257812499,False,1.0
DKS220211C00129000,129.0,USD,0.1,0.0,0.0,16,0.0,0.15,REGULAR,2022-02-11,2022-02-04 19:05:52,0.6816438085937502,False,6.0
DKS220211C00130000,130.0,USD,0.08,-0.10000001,-55.555557,277,0.05,0.15,REGULAR,2022-02-11,2022-02-08 18:55:48,0.7539087109375,False,4.0
DKS220211C00135000,135.0,USD,0.05,0.0,0.0,50,0.0,0.0,REGULAR,2022-02-11,2022-02-07 20:41:13,0.500005,False,9.0
DKS220211C00140000,140.0,USD,0.05,0.0,0.0,55,0.0,0.0,REGULAR,2022-02-11,2022-02-07 20:53:16,0.500005,False,2.0
DKS220211C00150000,150.0,USD,0.4,0.0,0.0,8,0.0,0.2,REGULAR,2022-02-11,2022-01-18 05:03:42,1.40234673828125,False,
DKS220211C00155000,155.0,USD,0.05,0.0,0.0,1,0.0,0.2,REGULAR,2022-02-11,2022-01-28 17:50:21,1.54297103515625,False,1.0
