contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
WPC220218C00045000,45.0,USD,37.86,0.0,0.0,0,29.5,33.2,REGULAR,2022-02-18,2021-12-29 20:56:24,2.419925825195312,True,
WPC220218C00055000,55.0,USD,27.86,0.0,0.0,0,19.7,22.7,REGULAR,2022-02-18,2021-12-29 20:56:29,1.6035176074218749,True,
WPC220218C00065000,65.0,USD,17.86,0.0,0.0,0,9.6,12.9,REGULAR,2022-02-18,2021-12-29 20:56:20,0.9584965087890623,True,
WPC220218C00070000,70.0,USD,5.46,-0.19000006,-3.362833,3,4.9,5.4,REGULAR,2022-02-18,2022-02-07 19:05:54,0.41992767578125,True,1.0
WPC220218C00075000,75.0,USD,1.1,-0.75,-40.54054,237,1.1,1.3,REGULAR,2022-02-18,2022-02-07 20:59:15,0.2563550927734375,False,17.0
WPC220218C00080000,80.0,USD,0.1,-0.050000004,-33.333336,2794,0.05,0.1,REGULAR,2022-02-18,2022-02-07 20:58:18,0.245124736328125,False,58.0
WPC220218C00085000,85.0,USD,0.05,0.0,0.0,230,0.0,0.4,REGULAR,2022-02-18,2022-02-03 18:23:14,0.5585981640625001,False,14.0
WPC220218C00090000,90.0,USD,0.1,0.0,0.0,18,0.0,0.05,REGULAR,2022-02-18,2022-01-06 18:47:24,0.49023947265625006,False,11.0
