contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
FCX220211C00025000,25.0,USD,14.65,0.75,5.395684,1.0,93,15.55,15.7,REGULAR,2022-02-11,2022-02-08 15:14:47,2.7031282421875,True
FCX220211C00030000,30.0,USD,9.25,-0.05000019,-0.53763646,3.0,158,10.55,10.7,REGULAR,2022-02-11,2022-02-08 15:00:01,1.7968760156249999,True
FCX220211C00031000,31.0,USD,7.1,0.0,0.0,,6,9.55,9.7,REGULAR,2022-02-11,2022-02-01 15:20:24,1.6328143359374998,True
FCX220211C00032000,32.0,USD,8.45,1.5,21.582735,902.0,925,8.55,8.7,REGULAR,2022-02-11,2022-02-08 20:35:33,1.46875265625,True
FCX220211C00033000,33.0,USD,5.55,0.0,0.0,1.0,13,7.55,7.75,REGULAR,2022-02-11,2022-02-07 14:41:52,1.0625046875000002,True
FCX220211C00034000,34.0,USD,4.8,0.0,0.0,6.0,15,6.55,6.7,REGULAR,2022-02-11,2022-02-07 14:56:29,1.15234798828125,True
FCX220211C00035000,35.0,USD,5.51,1.6600003,43.11689,11.0,77,5.55,5.75,REGULAR,2022-02-11,2022-02-08 17:38:54,0.79687703125,True
FCX220211C00036000,36.0,USD,4.56,1.31,40.307693,31.0,486,4.6,4.75,REGULAR,2022-02-11,2022-02-08 20:50:07,0.7695335546875001,True
FCX220211C00037000,37.0,USD,3.7,1.44,63.716816,462.0,1038,3.6,3.75,REGULAR,2022-02-11,2022-02-08 20:59:41,0.6250037500000001,True
FCX220211C00038000,38.0,USD,2.75,1.36,97.84173,347.0,2451,2.67,2.89,REGULAR,2022-02-11,2022-02-08 20:58:21,0.6523472265625001,True
FCX220211C00039000,39.0,USD,1.88,1.0699999,132.09875,727.0,2231,1.83,1.92,REGULAR,2022-02-11,2022-02-08 20:49:23,0.5644574804687501,True
FCX220211C00040000,40.0,USD,1.16,0.76,190.0,1837.0,5716,1.11,1.18,REGULAR,2022-02-11,2022-02-08 20:55:21,0.5419967675781252,True
FCX220211C00041000,41.0,USD,0.61,0.42000002,221.05264,5009.0,6045,0.58,0.63,REGULAR,2022-02-11,2022-02-08 20:58:41,0.52539537109375,False
FCX220211C00042000,42.0,USD,0.27,0.17000002,170.00002,3212.0,1470,0.27,0.31,REGULAR,2022-02-11,2022-02-08 20:57:11,0.5312546875,False
FCX220211C00043000,43.0,USD,0.13,0.089999996,225.0,2504.0,874,0.12,0.13,REGULAR,2022-02-11,2022-02-08 20:54:47,0.5390671093750001,False
FCX220211C00044000,44.0,USD,0.05,0.030000001,150.00002,50.0,1418,0.05,0.06,REGULAR,2022-02-11,2022-02-08 20:51:47,0.5625043750000001,False
FCX220211C00045000,45.0,USD,0.03,0.02,200.0,83.0,534,0.02,0.04,REGULAR,2022-02-11,2022-02-08 20:18:11,0.6093789062500001,False
FCX220211C00046000,46.0,USD,0.03,0.02,200.0,2.0,195,0.01,0.02,REGULAR,2022-02-11,2022-02-08 17:06:54,0.64062859375,False
FCX220211C00047000,47.0,USD,0.04,0.0,0.0,2.0,107,0.0,0.03,REGULAR,2022-02-11,2022-02-02 19:58:12,0.73437765625,False
FCX220211C00048000,48.0,USD,0.02,0.0,0.0,7.0,39,0.01,0.02,REGULAR,2022-02-11,2022-01-31 16:31:52,0.8281267187499999,False
FCX220211C00049000,49.0,USD,0.02,0.0,0.0,6.0,88,0.0,0.02,REGULAR,2022-02-11,2022-02-02 15:49:12,0.87500125,False
FCX220211C00050000,50.0,USD,0.01,0.0,0.0,10.0,7725,0.0,0.01,REGULAR,2022-02-11,2022-02-02 15:42:16,0.87500125,False
FCX220211C00055000,55.0,USD,0.02,0.0,0.0,10.0,24,0.0,0.01,REGULAR,2022-02-11,2022-02-04 18:48:56,1.21875390625,False
