contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ES220218C00090000,90.0,USD,2.31,0.0,0.0,3.0,9,2.05,2.55,REGULAR,2022-02-18,2022-01-03 15:56:27,0.5625043750000001,False
ES220218C00095000,95.0,USD,1.02,0.0,0.0,1.0,1,0.4,1.6,REGULAR,2022-02-18,2021-12-31 16:16:33,0.5786174951171875,False
ES220218C00100000,100.0,USD,0.4,0.0,0.0,,12,0.0,0.75,REGULAR,2022-02-18,2021-12-21 14:37:58,0.585941640625,False
