contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
NCLH220211C00014000,14.0,USD,6.15,0.0,0.0,3,8,8.65,8.8,REGULAR,2022-02-11,2022-02-04 15:45:06,2.81250296875,True
NCLH220211C00015000,15.0,USD,6.75,0.0,0.0,70,145,7.7,7.85,REGULAR,2022-02-11,2022-02-07 16:06:32,2.2187544531249994,True
NCLH220211C00016000,16.0,USD,6.35,0.8499999,15.454544,7,2,6.65,6.85,REGULAR,2022-02-11,2022-02-02 16:00:14,0.500005,True
NCLH220211C00017000,17.0,USD,4.1,0.0,0.0,1,14,5.65,5.9,REGULAR,2022-02-11,2022-02-07 14:43:41,1.609376953125,True
NCLH220211C00017500,17.5,USD,5.15,0.5999999,13.1868105,1,41,5.15,5.35,REGULAR,2022-02-11,2022-02-08 19:39:18,0.500005,True
NCLH220211C00018000,18.0,USD,4.05,0.0,0.0,7,47,4.65,4.85,REGULAR,2022-02-11,2022-02-07 19:55:10,0.500005,True
NCLH220211C00019000,19.0,USD,3.65,0.70000005,23.728815,3,178,3.7,3.85,REGULAR,2022-02-11,2022-02-08 20:06:16,1.0703171484375003,True
NCLH220211C00020000,20.0,USD,2.83,0.81999993,40.796017,275,1334,2.71,2.84,REGULAR,2022-02-11,2022-02-08 20:48:51,0.8125018749999999,True
NCLH220211C00021000,21.0,USD,1.85,0.64,52.89256,287,2098,1.78,1.88,REGULAR,2022-02-11,2022-02-08 20:52:23,0.7304714453125,True
NCLH220211C00022000,22.0,USD,1.0,0.41000003,69.49154,3473,3007,0.95,1.03,REGULAR,2022-02-11,2022-02-08 20:59:52,0.6601596484375001,True
NCLH220211C00022500,22.5,USD,0.66,0.23000002,53.488373,1884,2038,0.63,0.67,REGULAR,2022-02-11,2022-02-08 20:52:22,0.6289099609375001,True
NCLH220211C00023000,23.0,USD,0.4,0.18,81.818184,3433,3637,0.37,0.42,REGULAR,2022-02-11,2022-02-08 20:58:22,0.6171913281250001,False
NCLH220211C00024000,24.0,USD,0.11,0.019999996,22.222216,786,1657,0.1,0.12,REGULAR,2022-02-11,2022-02-08 20:54:49,0.6015664843750002,False
NCLH220211C00025000,25.0,USD,0.03,0.0,0.0,169,785,0.02,0.03,REGULAR,2022-02-11,2022-02-08 20:44:30,0.6171913281250001,False
NCLH220211C00026000,26.0,USD,0.01,0.0,0.0,7,383,0.01,0.02,REGULAR,2022-02-11,2022-02-08 18:47:21,0.7500025,False
NCLH220211C00027000,27.0,USD,0.01,0.0,0.0,1,144,0.0,0.02,REGULAR,2022-02-11,2022-02-08 15:26:43,0.87500125,False
NCLH220211C00028000,28.0,USD,0.01,0.0,0.0,4,24,0.0,0.03,REGULAR,2022-02-11,2022-02-04 16:21:10,1.0781296093750001,False
NCLH220211C00029000,29.0,USD,0.01,0.0,0.0,1,86,0.0,0.03,REGULAR,2022-02-11,2022-02-04 16:20:14,1.2343788281249999,False
NCLH220211C00030000,30.0,USD,0.01,0.0,0.0,1,22,0.0,0.03,REGULAR,2022-02-11,2022-01-26 18:51:12,1.3750031249999999,False
NCLH220211C00031000,31.0,USD,0.02,0.0,0.0,1,5,0.0,0.01,REGULAR,2022-02-11,2022-02-07 15:50:12,1.3125034374999998,False
