contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
TKR220218C00060000,60.0,USD,8.5,0.0,0.0,4.0,0,11.5,16.0,REGULAR,2022-02-18,2021-12-23 20:06:27,2.5087927905273437,True
TKR220218C00070000,70.0,USD,4.8,0.0,0.0,1.0,60,3.7,6.0,REGULAR,2022-02-18,2022-01-04 15:52:56,1.4682643774414061,False
TKR220218C00075000,75.0,USD,2.3,0.0,0.0,1.0,6,2.3,3.2,REGULAR,2022-02-18,2022-01-04 19:09:42,1.3315463110351557,False
TKR220218C00085000,85.0,USD,0.5,0.0,0.0,,1,0.0,4.8,REGULAR,2022-02-18,2021-12-13 05:08:17,1.7753917480468748,False
