contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
FLR220211C00019000,19.0,USD,2.7,0.0,0.0,1.0,1,2.0,3.1,REGULAR,2022-02-11,2022-01-21 17:12:32,1.5507834960937497,True
FLR220211C00019500,19.5,USD,3.0,0.0,0.0,,1,2.05,2.75,REGULAR,2022-02-11,2022-01-20 19:12:20,0.8125018749999999,True
FLR220211C00020000,20.0,USD,1.93,0.5799999,42.962955,10.0,301,1.75,2.0,REGULAR,2022-02-11,2022-02-08 18:06:42,0.5468795312500001,True
FLR220211C00020500,20.5,USD,1.15,0.0,0.0,2.0,2,1.3,1.5,REGULAR,2022-02-11,2022-01-28 20:48:41,0.523442265625,True
FLR220211C00021000,21.0,USD,0.75,0.0,0.0,45.0,20,0.85,1.1,REGULAR,2022-02-11,2022-02-04 18:38:13,0.5273484765625001,True
FLR220211C00021500,21.5,USD,0.35,-0.050000012,-12.500003,12.0,141,0.6,0.7,REGULAR,2022-02-11,2022-02-08 15:04:56,0.570316796875,True
FLR220211C00022000,22.0,USD,0.35,0.14999999,74.99999,71.0,172,0.3,0.45,REGULAR,2022-02-11,2022-02-08 19:31:51,0.5566450585937501,False
FLR220211C00022500,22.5,USD,0.15,0.0,0.0,2.0,58,0.15,0.2,REGULAR,2022-02-11,2022-02-08 16:05:16,0.523442265625,False
FLR220211C00023000,23.0,USD,0.2,0.0,0.0,2.0,24,0.05,0.5,REGULAR,2022-02-11,2022-02-03 15:20:44,0.867188828125,False
FLR220211C00023500,23.5,USD,0.15,0.0,0.0,20.0,25,0.0,0.4,REGULAR,2022-02-11,2022-02-01 16:04:40,0.9179695703125,False
FLR220211C00024000,24.0,USD,0.22,0.0,0.0,1.0,3,0.0,0.1,REGULAR,2022-02-11,2022-01-24 14:30:15,0.7187528125,False
FLR220211C00024500,24.5,USD,0.18,0.0,0.0,1.0,13,0.0,0.75,REGULAR,2022-02-11,2022-01-24 14:30:15,1.537111689453125,False
FLR220211C00025000,25.0,USD,0.15,0.0,0.0,2.0,35,0.0,0.75,REGULAR,2022-02-11,2022-01-24 20:53:20,1.69140779296875,False
FLR220211C00025500,25.5,USD,0.25,0.0,0.0,,2,0.0,0.75,REGULAR,2022-02-11,2022-01-18 20:17:34,1.8359383203124997,False
FLR220211C00026000,26.0,USD,0.4,0.0,0.0,1.0,121,0.0,0.75,REGULAR,2022-02-11,2022-01-12 19:42:16,1.97265638671875,False
FLR220211C00026500,26.5,USD,1.05,0.0,0.0,,41,0.0,0.05,REGULAR,2022-02-11,2022-01-05 15:24:55,1.109379453125,False
FLR220211C00027000,27.0,USD,0.55,0.0,0.0,,4,0.0,0.8,REGULAR,2022-02-11,2022-01-05 20:20:34,2.281254296875,False
FLR220211C00027500,27.5,USD,0.65,0.0,0.0,2.0,6,0.0,0.2,REGULAR,2022-02-11,2022-01-04 16:54:28,1.65625171875,False
FLR220211C00028000,28.0,USD,0.6,0.0,0.0,64.0,69,0.0,0.05,REGULAR,2022-02-11,2022-01-05 15:21:37,1.359378203125,False
FLR220211C00028500,28.5,USD,0.5,0.0,0.0,,34,0.0,0.05,REGULAR,2022-02-11,2022-01-05 15:32:32,1.4375028125,False
