contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
FTAI220218C00017000,17.0,USD,5.9,0.0,0.0,1,11.0,12.9,REGULAR,2022-02-18,2021-11-30 17:10:37,3.216798833007812,True,
FTAI220218C00018000,18.0,USD,10.18,0.0,0.0,600,9.5,10.3,REGULAR,2022-02-18,2022-01-19 18:19:34,1.2578162109375,True,600.0
FTAI220218C00019000,19.0,USD,6.29,0.0,0.0,4,8.9,11.0,REGULAR,2022-02-18,2021-12-09 15:15:48,2.6816439208984377,True,3.0
FTAI220218C00020000,20.0,USD,4.75,0.0,0.0,1,8.2,9.2,REGULAR,2022-02-18,2021-12-14 15:14:32,2.193363891601562,True,
FTAI220218C00021000,21.0,USD,5.61,0.0,0.0,3,6.8,7.0,REGULAR,2022-02-18,2022-01-27 17:52:04,0.85937640625,True,2.0
FTAI220218C00023000,23.0,USD,6.2,0.0,0.0,1,3.0,4.1,REGULAR,2022-02-18,2021-12-23 20:21:16,1.0000000000000003e-05,True,1.0
FTAI220218C00024000,24.0,USD,2.9,0.0,0.0,279,3.8,4.2,REGULAR,2022-02-18,2022-01-31 20:12:14,0.6875031250000001,True,4.0
FTAI220218C00025000,25.0,USD,3.55,0.0,0.0,36,2.95,3.2,REGULAR,2022-02-18,2022-01-26 18:26:42,0.62305064453125,True,1.0
FTAI220218C00026000,26.0,USD,2.03,0.36,21.556887,67,2.05,2.3,REGULAR,2022-02-18,2022-02-08 15:42:28,0.5429733203125001,True,2.0
FTAI220218C00027000,27.0,USD,1.25,0.35000002,38.888893,2319,1.35,1.5,REGULAR,2022-02-18,2022-02-08 15:21:21,0.5117236328125,True,25.0
FTAI220218C00028000,28.0,USD,0.9,0.39999998,79.99999,1506,0.75,0.95,REGULAR,2022-02-18,2022-02-08 17:35:51,0.5498091894531252,False,5.0
FTAI220218C00029000,29.0,USD,0.45,0.099999994,28.571426,5306,0.35,0.45,REGULAR,2022-02-18,2022-02-08 17:35:51,0.48242705078125003,False,6.0
FTAI220218C00030000,30.0,USD,0.2,0.019999996,11.111108,2278,0.15,0.25,REGULAR,2022-02-18,2022-02-08 16:13:02,0.5039112109375,False,27.0
FTAI220218C00031000,31.0,USD,0.09,-0.009999998,-9.999998,1344,0.05,0.1,REGULAR,2022-02-18,2022-02-08 18:43:13,0.48242705078125003,False,25.0
FTAI220218C00032000,32.0,USD,0.2,0.0,0.0,1332,0.0,0.1,REGULAR,2022-02-18,2022-01-26 19:03:57,0.5039112109375,False,1.0
FTAI220218C00033000,33.0,USD,0.4,0.0,0.0,16,0.0,0.05,REGULAR,2022-02-18,2022-01-13 18:42:22,0.523442265625,False,5.0
FTAI220218C00034000,34.0,USD,0.3,0.0,0.0,12,0.0,0.4,REGULAR,2022-02-18,2022-01-13 18:48:16,0.9082040429687499,False,1.0
FTAI220218C00035000,35.0,USD,0.13,0.0,0.0,87,0.0,0.35,REGULAR,2022-02-18,2022-01-14 15:53:28,0.9687503125,False,1.0
FTAI220218C00040000,40.0,USD,0.85,0.0,0.0,1,0.1,0.1,REGULAR,2022-02-18,2021-11-10 11:47:51,1.22266013671875,False,1.0
FTAI220218C00050000,50.0,USD,0.15,0.0,0.0,20,0.0,0.75,REGULAR,2022-02-18,2021-11-03 17:19:06,2.2949261376953123,False,
