contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AXON220218P00110000,110.0,USD,0.7,0.0,0.0,4,0.0,2.5,REGULAR,2022-02-18,2021-12-22 16:55:50,1.3393587719726558,False,
AXON220218P00120000,120.0,USD,1.05,0.36999995,54.41176,5,0.1,2.8,REGULAR,2022-02-18,2022-01-05 19:44:32,1.0678757543945316,False,6.0
AXON220218P00125000,125.0,USD,1.15,0.0,0.0,5,0.65,2.85,REGULAR,2022-02-18,2022-01-04 16:43:38,0.9672854833984376,False,1.0
AXON220218P00130000,130.0,USD,2.5,1.0,66.66667,10,2.15,3.7,REGULAR,2022-02-18,2022-01-05 19:44:32,0.9868165380859376,False,5.0
AXON220218P00135000,135.0,USD,3.0,0.18000007,6.382981,7,3.2,3.8,REGULAR,2022-02-18,2022-01-05 19:15:21,0.8774426318359375,False,1.0
AXON220218P00140000,140.0,USD,4.4,0.4000001,10.000002,10,4.9,6.4,REGULAR,2022-02-18,2022-01-05 16:45:35,0.9233406103515626,False,13.0
AXON220218P00145000,145.0,USD,6.2,1.5999999,34.782608,38,6.9,8.7,REGULAR,2022-02-18,2022-01-05 19:05:42,0.914063359375,False,3.0
AXON220218P00150000,150.0,USD,9.87,2.27,29.868422,35,9.4,10.5,REGULAR,2022-02-18,2022-01-05 20:29:09,0.8586439916992188,True,27.0
AXON220218P00155000,155.0,USD,12.32,3.7199993,43.255802,38,11.1,13.2,REGULAR,2022-02-18,2022-01-05 19:44:32,0.7570825073242189,True,19.0
AXON220218P00160000,160.0,USD,15.12,2.2200003,17.209305,45,15.5,17.5,REGULAR,2022-02-18,2022-01-05 14:34:13,0.8432632861328124,True,1.0
AXON220218P00165000,165.0,USD,19.4,2.6999989,16.167658,32,19.4,21.6,REGULAR,2022-02-18,2022-01-05 19:54:34,0.8549819189453125,True,1.0
AXON220218P00170000,170.0,USD,17.27,0.0,0.0,5,22.3,25.0,REGULAR,2022-02-18,2021-12-31 15:09:53,0.659183095703125,True,5.0
AXON220218P00175000,175.0,USD,22.36,0.0,0.0,29,27.7,29.2,REGULAR,2022-02-18,2021-12-31 19:23:05,0.6987334814453126,True,1.0
AXON220218P00180000,180.0,USD,23.08,0.0,0.0,5,32.6,34.7,REGULAR,2022-02-18,2021-12-23 16:55:27,0.840821904296875,True,5.0
AXON220218P00185000,185.0,USD,32.03,0.0,0.0,2,36.2,39.1,REGULAR,2022-02-18,2021-12-29 17:03:03,1.0371141894531253,True,
