contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ATUS220218C00012000,12.0,USD,5.05,0.7000003,16.09196,1.0,5052,3.3,6.5,REGULAR,2022-02-18,2022-01-05 18:08:36,3.56250109375,True
ATUS220218C00014000,14.0,USD,2.7,0.0,0.0,,10,1.4,5.0,REGULAR,2022-02-18,2021-12-20 19:52:42,2.761721845703125,True
ATUS220218C00015000,15.0,USD,2.1,0.0,0.0,11.0,15,1.95,2.35,REGULAR,2022-02-18,2021-12-29 15:29:42,2.138676528320312,True
ATUS220218C00016000,16.0,USD,1.89,-0.060000062,-3.0769262,28.0,81,1.4,1.8,REGULAR,2022-02-18,2022-01-05 18:09:41,1.986328193359375,False
ATUS220218C00017000,17.0,USD,1.0,-0.47000003,-31.97279,12.0,2900,0.95,1.15,REGULAR,2022-02-18,2022-01-05 20:57:55,1.76171994140625,False
ATUS220218C00018000,18.0,USD,0.9,-0.100000024,-10.000002,9.0,1282,0.65,0.8,REGULAR,2022-02-18,2022-01-05 18:57:45,1.68359533203125,False
ATUS220218C00019000,19.0,USD,0.66,0.0,0.0,58.0,73,0.45,0.6,REGULAR,2022-02-18,2022-01-04 18:42:54,1.671876640625,False
ATUS220218C00020000,20.0,USD,0.45,-0.050000012,-10.000002,12.0,57,0.35,1.6,REGULAR,2022-02-18,2022-01-05 17:52:56,2.4218789453125,False
ATUS220218C00021000,21.0,USD,0.27,-0.099999994,-27.027025,11.0,2518,0.15,0.35,REGULAR,2022-02-18,2022-01-05 20:09:20,1.625001875,False
ATUS220218C00022000,22.0,USD,0.25,0.0,0.0,,10,0.15,1.3,REGULAR,2022-02-18,2021-12-28 15:03:26,2.496097509765625,False
