contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
SCHW220211C00084000,84.0,USD,3.18,0.0,0.0,2,2,5.75,8.75,REGULAR,2022-02-11,2021-12-31 15:34:39,1.0000000000000003e-05,True
SCHW220211C00088000,88.0,USD,4.3,2.7400002,175.64105,3,12,4.0,4.55,REGULAR,2022-02-11,2022-01-05 15:03:20,1.0000000000000003e-05,True
SCHW220211C00092000,92.0,USD,2.35,0.0,0.0,4,4,1.99,2.48,REGULAR,2022-02-11,2022-01-04 18:22:57,1.0000000000000003e-05,True
