contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
POOL220218C00440000,440.0,USD,109.1,0.0,0.0,1.0,1,89.5,97.0,REGULAR,2022-02-18,2021-12-17 15:16:14,2.9847437490844726,True
POOL220218C00470000,470.0,USD,83.45,0.0,0.0,2.0,3,62.6,69.9,REGULAR,2022-02-18,2022-01-04 19:51:48,2.47510146850586,False
POOL220218C00490000,490.0,USD,81.7,0.0,0.0,,0,46.0,53.1,REGULAR,2022-02-18,2021-12-29 14:47:52,2.158879114532471,False
POOL220218C00520000,520.0,USD,41.7,0.0,0.0,2.0,3,25.7,31.4,REGULAR,2022-02-18,2022-01-04 19:51:48,1.7554333517456056,False
POOL220218C00530000,530.0,USD,37.6,0.0,0.0,,5,20.9,26.3,REGULAR,2022-02-18,2021-12-22 14:39:45,1.6676652359008792,False
POOL220218C00540000,540.0,USD,26.1,-2.5,-8.741259,1.0,19,15.4,21.5,REGULAR,2022-02-18,2022-01-05 18:22:18,1.556703876647949,False
POOL220218C00550000,550.0,USD,18.1,-1.1999989,-6.217611,11.0,18,11.6,17.2,REGULAR,2022-02-18,2022-01-05 19:32:07,1.4701564578247073,False
POOL220218C00560000,560.0,USD,21.5,0.0,0.0,1.0,11,8.9,14.0,REGULAR,2022-02-18,2022-01-04 17:14:50,1.4124785235595703,False
POOL220218C00570000,570.0,USD,8.93,-14.17,-61.341988,2.0,13,6.3,11.2,REGULAR,2022-02-18,2022-01-05 20:39:11,1.3484529647827146,False
POOL220218C00580000,580.0,USD,7.0,-11.700001,-62.566845,37.0,4,4.8,6.9,REGULAR,2022-02-18,2022-01-05 20:24:04,1.2479285650634764,False
POOL220218C00590000,590.0,USD,9.47,0.0,0.0,1.0,3,2.65,6.7,REGULAR,2022-02-18,2022-01-04 16:37:11,1.22815327331543,False
POOL220218C00600000,600.0,USD,7.01,0.0,0.0,1.0,3,2.05,5.2,REGULAR,2022-02-18,2022-01-04 16:37:11,1.2033731237792966,False
POOL220218C00610000,610.0,USD,8.51,0.0,0.0,,6,0.65,4.1,REGULAR,2022-02-18,2021-12-28 18:03:29,1.140629296875,False
POOL220218C00620000,620.0,USD,5.19,0.0,0.0,,25,0.7,4.6,REGULAR,2022-02-18,2021-12-30 16:43:34,1.2152138848876952,False
POOL220218C00640000,640.0,USD,4.8,0.0,0.0,,1,0.7,3.4,REGULAR,2022-02-18,2021-12-29 20:50:02,1.2402381738281247,False
POOL220218C00650000,650.0,USD,3.1,0.0,0.0,2.0,2,0.1,3.0,REGULAR,2022-02-18,2021-12-23 20:18:31,1.2175332092285154,False
