contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
UAA220211C00016000,16.0,USD,4.04,1.3899999,52.45282,1,1,3.95,5.6,REGULAR,2022-02-11,2022-02-08 17:01:08,3.6250009375000003,True
UAA220211C00016500,16.5,USD,1.83,0.0,0.0,14,12,3.5,3.65,REGULAR,2022-02-11,2022-01-28 15:30:46,1.8007822460937497,True
UAA220211C00017500,17.5,USD,2.76,0.30999994,12.653059,1,7,2.67,2.87,REGULAR,2022-02-11,2022-02-08 17:01:08,1.8085947070312498,True
UAA220211C00018000,18.0,USD,2.45,0.31999993,15.02347,19,110,2.22,2.57,REGULAR,2022-02-11,2022-02-08 17:38:44,1.79296978515625,True
UAA220211C00018500,18.5,USD,1.9,0.110000014,6.145252,52,116,1.88,2.22,REGULAR,2022-02-11,2022-02-08 19:58:14,1.7773448632812499,True
UAA220211C00019000,19.0,USD,1.67,0.14999998,9.86842,23,501,1.62,2.53,REGULAR,2022-02-11,2022-02-08 20:29:56,2.2656293359374997,True
UAA220211C00019500,19.5,USD,1.4,0.16999996,13.821134,36,329,1.4,1.45,REGULAR,2022-02-11,2022-02-08 20:21:05,1.71484517578125,True
UAA220211C00020000,20.0,USD,1.16,0.14999998,14.851482,3070,3724,1.15,1.19,REGULAR,2022-02-11,2022-02-08 20:59:34,1.6992202539062502,False
UAA220211C00020500,20.5,USD,0.88,0.06999999,8.641974,792,6894,0.88,0.99,REGULAR,2022-02-11,2022-02-08 20:50:59,1.6660172949218752,False
UAA220211C00021000,21.0,USD,0.78,0.119999945,18.18181,387,2000,0.71,0.79,REGULAR,2022-02-11,2022-02-08 20:51:38,1.6601579492187502,False
UAA220211C00021500,21.5,USD,0.61,0.030000031,5.172419,21,448,0.55,0.69,REGULAR,2022-02-11,2022-02-08 18:38:39,1.6933609082031251,False
UAA220211C00022000,22.0,USD,0.5,0.06999999,16.279068,43,325,0.43,0.52,REGULAR,2022-02-11,2022-02-08 20:58:29,1.6640641796875002,False
UAA220211C00022500,22.5,USD,0.38,0.01999998,5.55555,28,121,0.37,0.42,REGULAR,2022-02-11,2022-02-08 20:58:23,1.7070327148437499,False
UAA220211C00023000,23.0,USD,0.31,0.030000001,10.714286,1199,5470,0.27,0.32,REGULAR,2022-02-11,2022-02-08 20:58:23,1.6796891015625,False
UAA220211C00023500,23.5,USD,0.23,-0.00999999,-4.1666627,30,61,0.19,0.27,REGULAR,2022-02-11,2022-02-08 20:43:02,1.6875015625,False
UAA220211C00024000,24.0,USD,0.18,-0.00999999,-5.263153,125,272,0.15,0.21,REGULAR,2022-02-11,2022-02-08 20:58:29,1.6953140234375002,False
UAA220211C00024500,24.5,USD,0.15,0.040000007,36.363644,4,71,0.13,0.16,REGULAR,2022-02-11,2022-02-08 19:04:37,1.71875140625,False
UAA220211C00025000,25.0,USD,0.12,-0.009999998,-7.6923065,216,178,0.1,0.13,REGULAR,2022-02-11,2022-02-08 20:49:26,1.7421887890624999,False
UAA220211C00025500,25.5,USD,0.1,0.009999998,11.111108,23,40,0.09,0.11,REGULAR,2022-02-11,2022-02-08 20:42:25,1.7890635546875,False
UAA220211C00026000,26.0,USD,0.08,-0.010000005,-11.111116,21,20,0.07,0.09,REGULAR,2022-02-11,2022-02-08 20:41:36,1.8125009374999999,False
UAA220211C00027000,27.0,USD,0.06,0.009999998,19.999996,2,5,0.05,0.07,REGULAR,2022-02-11,2022-02-08 20:41:40,1.890625546875,False
UAA220211C00028000,28.0,USD,0.04,-0.010000002,-20.000004,22,12,0.04,0.17,REGULAR,2022-02-11,2022-02-08 20:41:44,2.3046917382812495,False
UAA220211C00029000,29.0,USD,0.04,-0.010000002,-20.000004,11,116,0.03,0.04,REGULAR,2022-02-11,2022-02-08 19:04:55,2.0468798828125,False
UAA220211C00030000,30.0,USD,0.03,0.0,0.0,11,24,0.02,0.04,REGULAR,2022-02-11,2022-02-08 19:05:05,2.156254609375,False
