contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
SYF220211P00046000,46.0,USD,2.1,0.0,0.0,5,1.3,2.4,REGULAR,2022-02-11,2021-12-30 20:29:25,1.0000000000000003e-05,True
