contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
CE220218C00150000,150.0,USD,10.3,0.0,0.0,9,19.8,22.1,REGULAR,2022-02-18,2021-12-20 16:47:35,1.4902369238281248,True,
CE220218C00155000,155.0,USD,4.2,0.0,0.0,7,4.6,8.6,REGULAR,2022-02-18,2022-02-02 16:03:23,0.5310105493164063,True,5.0
CE220218C00160000,160.0,USD,3.0,1.35,81.818184,41,2.3,3.1,REGULAR,2022-02-18,2022-02-09 14:43:42,0.27686270019531245,True,2.0
CE220218C00165000,165.0,USD,0.6,0.0,0.0,9,0.65,2.2,REGULAR,2022-02-18,2022-02-07 16:29:30,0.38355108642578123,False,1.0
CE220218C00170000,170.0,USD,0.3,0.10000001,50.000008,73,0.1,0.65,REGULAR,2022-02-18,2022-02-09 14:53:32,0.32910827148437494,False,2.0
CE220218C00175000,175.0,USD,0.3,0.0,0.0,60,0.0,0.5,REGULAR,2022-02-18,2022-02-03 16:20:11,0.40381455566406255,False,2.0
CE220218C00180000,180.0,USD,0.05,0.0,0.0,139,0.1,0.4,REGULAR,2022-02-18,2022-02-02 17:09:38,0.47022014160156256,False,1.0
CE220218C00185000,185.0,USD,0.2,-0.90000004,-81.818184,7,0.0,0.4,REGULAR,2022-02-18,2022-02-09 15:32:21,0.5532271240234375,False,1.0
CE220218C00190000,190.0,USD,0.18,0.0,0.0,10,0.0,0.75,REGULAR,2022-02-18,2022-01-26 16:44:08,0.62305064453125,False,2.0
CE220218C00195000,195.0,USD,0.25,0.0,0.0,1,0.0,0.4,REGULAR,2022-02-18,2022-01-25 15:12:41,0.622074091796875,False,1.0
