contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
HE220218C00040000,40.0,USD,1.91,0.0,0.0,1,0.8,4.4,REGULAR,2022-02-18,2021-12-21 18:25:30,1.1284223266601563,True
