contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
COUR220218C00017500,17.5,USD,9.4,0.0,0.0,5,5,7.0,7.4,REGULAR,2022-02-18,2021-12-03 17:42:49,4.0234424707031256,True
COUR220218C00020000,20.0,USD,4.6,-0.9000001,-16.363638,1,17,4.4,4.8,REGULAR,2022-02-18,2022-01-05 20:27:22,2.880862172851563,True
COUR220218C00022500,22.5,USD,3.7,0.0,0.0,1,27,2.65,3.0,REGULAR,2022-02-18,2021-12-27 19:30:03,2.345707260742187,False
COUR220218C00025000,25.0,USD,2.15,0.0,0.0,53,65,1.6,1.75,REGULAR,2022-02-18,2022-01-04 20:01:00,2.0898485253906243,False
COUR220218C00030000,30.0,USD,0.47,-0.17999998,-27.692307,12,1079,0.4,0.5,REGULAR,2022-02-18,2022-01-05 20:56:18,1.7753917480468748,False
COUR220218C00035000,35.0,USD,0.15,-0.049999997,-24.999998,2,258,0.1,0.15,REGULAR,2022-02-18,2022-01-05 20:41:52,1.7109389453125,False
COUR220218C00040000,40.0,USD,0.09,0.020000003,28.571432,1,1618,0.0,0.1,REGULAR,2022-02-18,2022-01-05 20:12:03,1.78125109375,False
COUR220218C00045000,45.0,USD,0.05,0.0,0.0,1,222,0.0,0.1,REGULAR,2022-02-18,2021-12-31 16:22:23,2.0468798828125,False
COUR220218C00050000,50.0,USD,0.05,0.0,0.0,20,515,0.0,0.15,REGULAR,2022-02-18,2022-01-04 19:53:59,2.4062539843749997,False
COUR220218C00055000,55.0,USD,0.05,0.0,0.0,1,0,0.0,0.25,REGULAR,2022-02-18,2021-12-14 14:40:16,2.8281279296874997,False
COUR220218C00060000,60.0,USD,0.15,0.0,0.0,6,287,0.0,0.1,REGULAR,2022-02-18,2021-11-18 18:53:26,2.6718783203125005,False
COUR220218C00065000,65.0,USD,0.15,0.0,0.0,2,240,0.05,0.1,REGULAR,2022-02-18,2021-11-10 11:58:22,2.9843775390625,False
