contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
MA220211C00360000,360.0,USD,26.52,0.0,0.0,1,2,22.3,24.85,REGULAR,2022-02-11,2022-01-04 15:08:24,1.1550335217285155,True
MA220211C00365000,365.0,USD,21.9,0.0,0.0,2,3,19.15,21.75,REGULAR,2022-02-11,2022-01-04 15:13:52,1.145634154663086,True
MA220211C00370000,370.0,USD,19.17,9.67,101.789474,2,4,16.25,18.25,REGULAR,2022-02-11,2022-01-05 14:41:49,1.1120649865722658,True
MA220211C00400000,400.0,USD,5.52,0.6199999,12.653059,9,21,4.4,5.15,REGULAR,2022-02-11,2022-01-05 17:01:42,1.0017139758300782,False
