contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
INCY220218C00050000,50.0,USD,24.5,0.0,0.0,1,19.3,22.6,REGULAR,2022-02-18,2021-12-20 20:25:06,1.673829755859375,True,
INCY220218C00060000,60.0,USD,14.4,0.0,0.0,1,10.2,12.9,REGULAR,2022-02-18,2021-12-27 15:51:46,1.1626018432617187,True,
INCY220218C00065000,65.0,USD,10.0,0.0,0.0,11,6.6,8.6,REGULAR,2022-02-18,2021-12-22 18:49:19,1.040043862304688,True,
INCY220218C00070000,70.0,USD,4.47,-0.3300004,-6.8750086,127,2.6,5.2,REGULAR,2022-02-18,2022-01-05 20:26:25,0.8364274169921874,True,10.0
INCY220218C00072500,72.5,USD,3.2,-0.29999995,-8.571427,19,2.8,4.6,REGULAR,2022-02-18,2022-01-05 20:23:51,1.0249072192382815,False,3.0
INCY220218C00075000,75.0,USD,2.8,0.14999986,5.660372,355,2.0,2.55,REGULAR,2022-02-18,2022-01-05 18:38:09,0.8984385156249999,False,2.0
INCY220218C00077500,77.5,USD,1.62,-0.29999995,-15.624998,6,1.05,3.0,REGULAR,2022-02-18,2022-01-05 20:23:30,1.000005,False,6.0
INCY220218C00080000,80.0,USD,1.4,0.0,0.0,63,0.45,1.9,REGULAR,2022-02-18,2022-01-04 17:35:48,0.9106454248046875,False,2.0
INCY220218C00082500,82.5,USD,0.98,0.0,0.0,19,0.55,1.0,REGULAR,2022-02-18,2022-01-04 17:58:51,0.8974619628906249,False,2.0
INCY220218C00085000,85.0,USD,1.05,0.0,0.0,173,0.4,0.75,REGULAR,2022-02-18,2022-01-03 20:52:15,0.92187578125,False,7.0
INCY220218C00090000,90.0,USD,0.75,0.0,0.0,10,0.3,1.05,REGULAR,2022-02-18,2021-12-28 16:28:35,1.1547893823242186,False,9.0
INCY220218C00095000,95.0,USD,1.25,0.0,0.0,2,0.0,1.2,REGULAR,2022-02-18,2021-12-20 14:30:05,1.2890660546875,False,
INCY220218C00100000,100.0,USD,0.3,0.0,0.0,3,0.0,0.75,REGULAR,2022-02-18,2021-12-23 16:09:28,1.3046909765624997,False,2.0
