contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
NCR220218C00025000,25.0,USD,14.8,0.0,0.0,14,11.3,13.7,REGULAR,2022-02-18,2021-12-28 19:07:50,1.9140629296875002,True,
NCR220218C00033000,33.0,USD,4.8,0.0,0.0,6,5.5,6.7,REGULAR,2022-02-18,2022-02-04 19:04:59,1.12891060546875,True,1.0
NCR220218C00034000,34.0,USD,7.49,0.0,0.0,1,8.9,9.5,REGULAR,2022-02-18,2021-12-16 15:47:16,2.8945340136718753,True,
NCR220218C00035000,35.0,USD,4.0,1.1099999,38.4083,42,3.8,4.2,REGULAR,2022-02-18,2022-02-08 17:59:28,0.7919942675781251,True,7.0
NCR220218C00036000,36.0,USD,2.65,0.26999998,11.344537,54,3.1,3.5,REGULAR,2022-02-18,2022-02-08 14:50:11,0.790041162109375,True,2.0
NCR220218C00037000,37.0,USD,2.7,0.8000001,42.105267,62,1.6,2.8,REGULAR,2022-02-18,2022-02-08 20:43:47,0.586918193359375,True,5.0
NCR220218C00038000,38.0,USD,1.95,0.35000002,21.875002,93,1.9,2.25,REGULAR,2022-02-18,2022-02-08 20:51:07,0.7631859619140625,True,30.0
NCR220218C00039000,39.0,USD,1.6,0.35000002,28.000004,112,1.4,1.75,REGULAR,2022-02-18,2022-02-08 19:43:35,0.747072841796875,False,5.0
NCR220218C00040000,40.0,USD,1.32,0.37000006,38.947376,164,1.2,1.35,REGULAR,2022-02-18,2022-02-08 20:56:04,0.7788108056640625,False,77.0
NCR220218C00041000,41.0,USD,0.91,0.31,51.666664,164,0.8,1.05,REGULAR,2022-02-18,2022-02-08 20:43:47,0.7607445800781252,False,20.0
NCR220218C00042000,42.0,USD,0.65,-0.39999998,-38.095238,190,0.45,0.8,REGULAR,2022-02-18,2022-02-08 20:44:44,0.7324245507812499,False,103.0
NCR220218C00043000,43.0,USD,0.35,0.0,0.0,4750,0.3,0.65,REGULAR,2022-02-18,2022-02-07 16:08:29,0.7490259472656251,False,10.0
NCR220218C00044000,44.0,USD,0.65,0.0,0.0,627,0.0,1.75,REGULAR,2022-02-18,2022-02-01 19:42:35,1.05859845703125,False,218.0
NCR220218C00045000,45.0,USD,0.25,0.049999997,24.999998,6057,0.1,0.3,REGULAR,2022-02-18,2022-02-08 20:30:12,0.7187528125,False,61.0
NCR220218C00046000,46.0,USD,0.2,-0.10000001,-33.333336,1222,0.05,0.55,REGULAR,2022-02-18,2022-02-08 19:08:42,0.87695435546875,False,3.0
NCR220218C00047000,47.0,USD,0.15,0.0,0.0,49,0.1,0.55,REGULAR,2022-02-18,2022-02-08 18:08:28,0.9687503125,False,2.0
NCR220218C00048000,48.0,USD,0.1,-0.050000004,-33.333336,616,0.05,0.2,REGULAR,2022-02-18,2022-02-08 17:47:21,0.8320329296874999,False,8.0
NCR220218C00050000,50.0,USD,0.19,0.0,0.0,664,0.0,0.3,REGULAR,2022-02-18,2022-02-01 17:45:22,0.98242205078125,False,377.0
NCR220218C00055000,55.0,USD,0.15,0.0,0.0,11,0.0,0.15,REGULAR,2022-02-18,2022-01-18 17:18:20,1.1054732226562503,False,1.0
NCR220218C00060000,60.0,USD,0.04,0.0,0.0,378,0.0,0.75,REGULAR,2022-02-18,2022-02-01 17:45:22,1.765626171875,False,377.0
