contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ANSS220218P00200000,200.0,USD,0.18,0.0,0.0,9.0,160,0.0,0.05,REGULAR,2022-02-18,2022-02-04 15:39:07,1.1015669921875002,False
ANSS220218P00210000,210.0,USD,0.34,0.0,0.0,18.0,157,0.0,0.05,REGULAR,2022-02-18,2022-02-04 15:36:49,1.000005,False
ANSS220218P00220000,220.0,USD,0.47,0.0,0.0,,30,0.0,0.15,REGULAR,2022-02-18,2022-01-31 17:13:28,1.01953615234375,False
ANSS220218P00240000,240.0,USD,1.6,0.0,0.0,,7,0.0,1.5,REGULAR,2022-02-18,2022-01-25 20:31:42,1.1528362670898438,False
ANSS220218P00250000,250.0,USD,1.0,0.0,0.0,1.0,1,0.0,1.5,REGULAR,2022-02-18,2022-01-21 15:22:28,1.0361376318359379,False
ANSS220218P00260000,260.0,USD,0.89,0.0,0.0,3.0,53,0.0,1.5,REGULAR,2022-02-18,2022-02-04 15:39:07,0.922852333984375,False
ANSS220218P00270000,270.0,USD,1.49,0.0,0.0,6.0,49,0.0,1.5,REGULAR,2022-02-18,2022-02-04 15:36:49,0.8125018749999999,False
ANSS220218P00280000,280.0,USD,0.4,-0.35,-46.666668,1.0,45,0.0,1.5,REGULAR,2022-02-18,2022-02-09 16:45:47,0.7041045214843751,False
ANSS220218P00290000,290.0,USD,2.39,0.0,0.0,1.0,49,0.0,4.2,REGULAR,2022-02-18,2022-01-31 16:30:39,0.7688011401367189,False
ANSS220218P00300000,300.0,USD,2.9,0.0,0.0,1.0,115,0.0,4.5,REGULAR,2022-02-18,2022-02-04 20:28:17,0.657229990234375,False
ANSS220218P00310000,310.0,USD,2.85,0.0,0.0,4.0,17,0.25,2.5,REGULAR,2022-02-18,2022-02-07 19:21:04,0.5487105676269532,False
ANSS220218P00320000,320.0,USD,4.8,0.0,0.0,3.0,52,1.6,3.9,REGULAR,2022-02-18,2022-02-08 17:02:24,0.5014087945556642,False
ANSS220218P00330000,330.0,USD,8.4,0.0,0.0,13.0,68,3.3,5.6,REGULAR,2022-02-18,2022-02-08 17:56:20,0.4294490649414063,False
ANSS220218P00340000,340.0,USD,8.5,-5.1000004,-37.500004,4.0,22,6.7,9.4,REGULAR,2022-02-18,2022-02-09 16:51:41,0.40027455200195317,True
ANSS220218P00350000,350.0,USD,17.6,0.0,0.0,1.0,16,12.1,16.4,REGULAR,2022-02-18,2022-02-02 15:48:49,0.4425104577636719,True
ANSS220218P00360000,360.0,USD,24.0,0.0,0.0,11.0,27,21.5,24.2,REGULAR,2022-02-18,2022-01-20 19:12:38,0.4639946179199219,True
ANSS220218P00370000,370.0,USD,34.6,0.0,0.0,1.0,7,30.1,33.8,REGULAR,2022-02-18,2022-02-02 15:48:49,0.5528609167480469,True
ANSS220218P00380000,380.0,USD,35.5,0.0,0.0,1.0,6,39.5,43.9,REGULAR,2022-02-18,2022-01-14 17:05:03,0.6630893066406252,True
ANSS220218P00390000,390.0,USD,17.8,0.0,0.0,,1,55.0,58.5,REGULAR,2022-02-18,2021-12-21 20:51:18,0.9533696069335937,True
ANSS220218P00400000,400.0,USD,63.75,0.0,0.0,1.0,0,59.1,63.7,REGULAR,2022-02-18,2022-01-18 14:51:54,0.5695843823242188,True
ANSS220218P00430000,430.0,USD,77.55,0.0,0.0,1.0,0,89.7,94.4,REGULAR,2022-02-18,2022-01-10 15:37:38,0.8811047045898437,True
ANSS220218P00450000,450.0,USD,64.8,0.0,0.0,1.0,0,120.5,125.0,REGULAR,2022-02-18,2022-01-05 18:47:20,1.8791509948730467,True
ANSS220218P00460000,460.0,USD,66.8,0.0,0.0,1.0,0,109.5,113.5,REGULAR,2022-02-18,2021-12-17 20:54:51,1.0000000000000003e-05,True
