contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AYX220218C00040000,40.0,USD,30.85,0.0,0.0,2,2,25.15,26.65,REGULAR,2022-02-18,2021-11-10 11:50:45,5.963869732666016,True
AYX220218C00045000,45.0,USD,17.0,0.0,0.0,1,2,11.05,14.3,REGULAR,2022-02-18,2022-01-03 18:34:04,2.128910927734375,True
AYX220218C00050000,50.0,USD,10.6,-2.5499992,-19.391628,1,26,7.6,10.3,REGULAR,2022-02-18,2022-01-05 15:37:41,1.8847662011718749,True
AYX220218C00055000,55.0,USD,5.4,-1.5999999,-22.857141,9,84,5.3,5.75,REGULAR,2022-02-18,2022-01-05 20:30:02,1.60547072265625,False
AYX220218C00060000,60.0,USD,3.35,-0.9000001,-21.176472,32,160,3.15,3.45,REGULAR,2022-02-18,2022-01-05 20:14:56,1.4970728271484375,False
AYX220218C00065000,65.0,USD,1.96,-0.8399999,-29.999998,15,383,1.61,2.04,REGULAR,2022-02-18,2022-01-05 20:53:28,1.4213896118164064,False
AYX220218C00070000,70.0,USD,1.18,-0.6500001,-35.51913,38,511,1.1,1.25,REGULAR,2022-02-18,2022-01-05 20:08:19,1.470705771484375,False
AYX220218C00075000,75.0,USD,1.13,0.0,0.0,16,645,0.7,0.93,REGULAR,2022-02-18,2022-01-04 20:19:09,1.5419944775390624,False
AYX220218C00080000,80.0,USD,0.51,-0.22000003,-30.13699,16,2312,0.44,0.87,REGULAR,2022-02-18,2022-01-05 20:11:11,1.6552751611328125,False
AYX220218C00085000,85.0,USD,0.49,-0.050000012,-9.259261,17,2692,0.31,0.45,REGULAR,2022-02-18,2022-01-05 19:38:25,1.6328143359374998,False
AYX220218C00090000,90.0,USD,0.41,-0.02000001,-4.6511655,4,940,0.3,0.73,REGULAR,2022-02-18,2022-01-05 20:17:47,1.90234423828125,False
AYX220218C00095000,95.0,USD,0.25,0.0,0.0,6,98,0.17,0.0,REGULAR,2022-02-18,2022-01-04 15:36:47,1.5195336523437497,False
AYX220218C00100000,100.0,USD,0.24,0.0,0.0,1,394,0.0,0.0,REGULAR,2022-02-18,2022-01-03 18:11:33,0.500005,False
AYX220218C00105000,105.0,USD,0.27,0.0,0.0,2,47,0.0,0.5,REGULAR,2022-02-18,2021-12-29 18:11:06,2.0410205224609372,False
AYX220218C00110000,110.0,USD,0.1,0.0,0.0,4,147,0.0,0.0,REGULAR,2022-02-18,2021-12-31 17:45:15,0.500005,False
AYX220218C00115000,115.0,USD,0.4,0.0,0.0,1,24,0.0,0.0,REGULAR,2022-02-18,2021-11-29 14:30:07,0.500005,False
AYX220218C00120000,120.0,USD,0.34,0.0,0.0,3,29,0.0,0.62,REGULAR,2022-02-18,2021-11-19 18:21:41,2.4433632666015628,False
AYX220218C00125000,125.0,USD,0.26,0.0,0.0,10,15,0.0,0.0,REGULAR,2022-02-18,2021-12-30 20:39:32,0.500005,False
AYX220218C00130000,130.0,USD,0.1,0.0,0.0,2,40,0.0,0.0,REGULAR,2022-02-18,2021-12-10 20:22:17,0.500005,False
