contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
DAN220218C00018000,18.0,USD,5.0,0.0,0.0,5,3.9,5.6,REGULAR,2022-02-18,2022-01-26 14:49:01,1.455080849609375,True,
DAN220218C00019000,19.0,USD,2.35,0.0,0.0,0,2.35,3.9,REGULAR,2022-02-18,2022-02-04 18:07:06,1.3535188574218748,True,2.0
DAN220218C00020000,20.0,USD,2.45,0.0,0.0,2,2.25,2.55,REGULAR,2022-02-18,2022-02-02 19:11:41,0.5976602734375001,True,2.0
DAN220218C00021000,21.0,USD,1.0,0.0,0.0,22,1.45,1.7,REGULAR,2022-02-18,2022-02-04 18:43:18,0.56055126953125,True,1.0
DAN220218C00022000,22.0,USD,0.46,0.0,0.0,634,0.8,1.7,REGULAR,2022-02-18,2022-02-07 20:10:17,0.7675804492187501,True,6.0
DAN220218C00023000,23.0,USD,0.4,0.15,60.000004,33,0.3,0.5,REGULAR,2022-02-18,2022-02-08 19:06:05,0.5498091894531252,False,2.0
DAN220218C00024000,24.0,USD,0.25,0.0,0.0,70,0.05,0.3,REGULAR,2022-02-18,2022-02-02 14:55:28,0.6054726953125001,False,6.0
DAN220218C00025000,25.0,USD,0.05,0.0,0.0,275,0.0,0.2,REGULAR,2022-02-18,2022-02-07 18:26:16,0.5468795312500001,False,1.0
DAN220218C00026000,26.0,USD,0.08,-0.060000002,-42.857143,260,0.0,0.2,REGULAR,2022-02-18,2022-02-08 20:15:42,0.6757844921875001,False,67.0
DAN220218C00027000,27.0,USD,0.17,0.0,0.0,46,0.0,0.85,REGULAR,2022-02-18,2022-01-27 20:30:11,1.201175869140625,False,5.0
DAN220218C00029000,29.0,USD,0.21,0.0,0.0,1,0.0,0.25,REGULAR,2022-02-18,2022-01-05 18:50:34,1.0546922265625,False,
