contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
CMA220218C00060000,60.0,USD,27.4,0.0,0.0,8,31.2,32.8,REGULAR,2022-02-18,2021-12-28 14:43:08,1.0000000000000003e-05,True,
CMA220218C00075000,75.0,USD,12.95,0.0,0.0,4,17.1,18.0,REGULAR,2022-02-18,2021-12-28 18:19:50,1.0000000000000003e-05,True,2.0
CMA220218C00077500,77.5,USD,9.7,0.0,0.0,26,14.4,15.6,REGULAR,2022-02-18,2021-12-27 14:53:32,1.0000000000000003e-05,True,
CMA220218C00080000,80.0,USD,5.62,0.0,0.0,1,12.7,13.9,REGULAR,2022-02-18,2021-12-20 20:14:41,1.0000000000000003e-05,True,
CMA220218C00082500,82.5,USD,4.4,0.0,0.0,6,10.8,11.2,REGULAR,2022-02-18,2021-12-20 15:11:51,1.0000000000000003e-05,True,6.0
CMA220218C00085000,85.0,USD,4.56,0.0,0.0,4,8.3,9.1,REGULAR,2022-02-18,2021-12-23 18:14:52,1.0000000000000003e-05,True,1.0
CMA220218C00087500,87.5,USD,4.9,0.0,0.0,25,6.9,7.2,REGULAR,2022-02-18,2022-01-03 15:38:00,1.0000000000000003e-05,True,10.0
CMA220218C00090000,90.0,USD,5.45,2.4499998,81.66666,120,5.2,5.7,REGULAR,2022-02-18,2022-01-05 20:11:04,1.0000000000000003e-05,True,5.0
CMA220218C00092500,92.5,USD,4.5,0.5999999,15.384613,81,3.9,4.1,REGULAR,2022-02-18,2022-01-05 15:05:03,1.0000000000000003e-05,True,21.0
CMA220218C00095000,95.0,USD,3.0,0.06999993,2.3890762,65,2.75,3.1,REGULAR,2022-02-18,2022-01-05 20:38:13,1.0000000000000003e-05,True,23.0
CMA220218C00100000,100.0,USD,1.45,0.21000004,16.935488,70,1.25,1.45,REGULAR,2022-02-18,2022-01-05 19:25:41,0.17774259765625,True,186.0
CMA220218C00105000,105.0,USD,0.61,0.42000002,221.05264,1,0.5,0.6,REGULAR,2022-02-18,2022-01-05 15:56:12,0.3147041186523437,False,11.0
CMA220218C00125000,125.0,USD,0.05,0.0,0.0,10,0.0,0.75,REGULAR,2022-02-18,2021-12-27 18:30:17,0.8330094824218748,False,
