contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AJRD220218C00030000,30.0,USD,14.6,0.0,0.0,1.0,1,7.7,10.5,REGULAR,2022-02-18,2022-01-20 19:36:09,1.60547072265625,True
AJRD220218C00035000,35.0,USD,3.4,0.0,0.0,2.0,606,2.75,3.8,REGULAR,2022-02-18,2022-02-08 17:57:23,0.7187528125,True
AJRD220218C00040000,40.0,USD,0.5,-0.050000012,-9.090911,2268.0,8754,0.45,0.7,REGULAR,2022-02-18,2022-02-09 17:38:12,0.5483443603515626,False
AJRD220218C00045000,45.0,USD,0.05,0.0,0.0,2253.0,6277,0.05,0.1,REGULAR,2022-02-18,2022-02-09 17:38:12,0.5839885351562499,False
AJRD220218C00050000,50.0,USD,0.05,0.0,0.0,5.0,6069,0.0,0.05,REGULAR,2022-02-18,2022-02-04 14:30:10,0.73437765625,False
AJRD220218C00055000,55.0,USD,0.05,0.0,0.0,1.0,794,0.0,0.05,REGULAR,2022-02-18,2022-01-28 15:19:39,0.9531254687499999,False
AJRD220218C00060000,60.0,USD,0.05,0.0,0.0,,1,0.0,4.7,REGULAR,2022-02-18,2021-12-27 17:22:14,3.020510261230469,False
