contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
PFE220211C00050000,50.0,USD,6.55,1.1400003,21.072096,20,41,6.0,6.35,REGULAR,2022-02-11,2022-01-05 19:40:50,2.879885612792969,True
PFE220211C00051000,51.0,USD,5.76,1.5600004,37.142868,10,50,5.2,5.85,REGULAR,2022-02-11,2022-01-05 15:37:25,2.7900420874023437,True
PFE220211C00053000,53.0,USD,4.15,0.8700001,26.524395,16,42,3.85,4.0,REGULAR,2022-02-11,2022-01-05 18:55:04,2.405277424316406,False
PFE220211C00055000,55.0,USD,2.78,0.6700001,31.753561,206,706,2.68,2.8,REGULAR,2022-02-11,2022-01-05 20:55:51,2.172856130371094,False
PFE220211C00056000,56.0,USD,2.35,0.51999986,28.415293,92,222,2.21,2.33,REGULAR,2022-02-11,2022-01-05 20:48:47,2.0898485253906243,False
PFE220211C00057000,57.0,USD,2.0,0.49,32.450333,131,573,1.82,1.93,REGULAR,2022-02-11,2022-01-05 20:45:12,2.0273486816406248,False
PFE220211C00058000,58.0,USD,1.56,0.3699999,31.092426,164,648,1.48,1.59,REGULAR,2022-02-11,2022-01-05 20:59:27,1.9716798291015625,False
PFE220211C00059000,59.0,USD,1.3,0.2299999,21.495317,54,144,1.2,1.32,REGULAR,2022-02-11,2022-01-05 20:53:34,1.93359408203125,False
PFE220211C00060000,60.0,USD,1.05,0.22999996,28.048775,652,2230,0.98,1.08,REGULAR,2022-02-11,2022-01-05 20:58:30,1.90234423828125,False
PFE220211C00061000,61.0,USD,0.84,0.13999999,19.999998,78,45,0.76,0.91,REGULAR,2022-02-11,2022-01-05 20:55:05,1.875000625,False
PFE220211C00062000,62.0,USD,0.76,0.15999997,26.666658,45,128,0.61,0.78,REGULAR,2022-02-11,2022-01-05 20:30:45,1.8701178369140625,False
PFE220211C00063000,63.0,USD,0.65,0.18999997,41.30434,29,27,0.48,0.64,REGULAR,2022-02-11,2022-01-05 20:37:19,1.8496101269531249,False
PFE220211C00064000,64.0,USD,0.55,0.16000003,41.02565,14,230,0.45,0.56,REGULAR,2022-02-11,2022-01-05 19:20:44,1.892578662109375,False
PFE220211C00065000,65.0,USD,0.43,0.099999994,30.303028,90,360,0.4,0.49,REGULAR,2022-02-11,2022-01-05 18:27:18,1.9218753906250001,False
PFE220211C00066000,66.0,USD,0.81,0.0,0.0,2,3,0.26,0.48,REGULAR,2022-02-11,2021-12-31 17:49:26,1.9218753906250001,False
PFE220211C00067000,67.0,USD,0.36,-0.06999999,-16.279068,25,4,0.25,0.35,REGULAR,2022-02-11,2022-01-05 19:24:20,1.9101566992187502,False
PFE220211C00068000,68.0,USD,0.28,-0.32000002,-53.333336,1,33,0.22,0.31,REGULAR,2022-02-11,2022-01-05 20:51:59,1.9375003125,False
PFE220211C00069000,69.0,USD,0.28,-0.24999997,-47.169807,11,29,0.16,0.3,REGULAR,2022-02-11,2022-01-05 19:25:21,1.95703146484375,False
PFE220211C00070000,70.0,USD,0.24,0.08,50.0,1,134,0.14,0.3,REGULAR,2022-02-11,2022-01-05 18:57:02,2.0117237207031247,False
PFE220211C00075000,75.0,USD,0.19,0.07,58.333336,2,73,0.1,0.23,REGULAR,2022-02-11,2022-01-05 17:57:55,2.2382856542968748,False
