contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
XLB220211C00070000,70.0,USD,14.82,0.0,0.0,6,10.7,15.3,REGULAR,2022-02-11,2022-02-03 19:35:19,0.9853517089843751,True,
XLB220211C00075000,75.0,USD,9.84,0.0,0.0,5,6.55,8.7,REGULAR,2022-02-11,2022-02-03 19:35:19,0.981445498046875,True,
XLB220211C00078000,78.0,USD,6.73,0.0,0.0,13,2.63,7.2,REGULAR,2022-02-11,2022-01-26 15:19:55,1.1884806201171876,True,
XLB220211C00080000,80.0,USD,4.02,0.0,0.0,75,0.85,5.35,REGULAR,2022-02-11,2022-02-04 20:26:27,1.0127002490234376,True,75.0
XLB220211C00082000,82.0,USD,2.34,0.0,0.0,1,1.07,2.05,REGULAR,2022-02-11,2022-01-24 15:32:35,0.43457596679687505,True,
XLB220211C00083000,83.0,USD,1.05,-0.4100001,-28.082197,15,0.05,4.8,REGULAR,2022-02-11,2022-02-07 19:12:31,0.6635775830078127,False,34.0
XLB220211C00083500,83.5,USD,0.68,-0.57,-45.6,23,0.0,4.8,REGULAR,2022-02-11,2022-02-07 17:41:35,0.7158231542968749,False,6.0
XLB220211C00084000,84.0,USD,0.45,-0.40000004,-47.058826,8,0.32,0.82,REGULAR,2022-02-11,2022-02-07 17:28:48,0.35205726074218746,False,11.0
XLB220211C00084500,84.5,USD,0.41,-0.33,-44.594593,7,0.0,4.75,REGULAR,2022-02-11,2022-02-07 20:24:34,0.8173846386718748,False,7.0
XLB220211C00085000,85.0,USD,0.2,-0.27999997,-58.333332,114,0.09,0.3,REGULAR,2022-02-11,2022-02-07 20:50:36,0.2758861474609374,False,20.0
XLB220211C00085500,85.5,USD,0.17,-0.16000001,-48.484848,153,0.0,4.8,REGULAR,2022-02-11,2022-02-07 16:05:09,0.9238288867187501,False,1.0
XLB220211C00086000,86.0,USD,0.14,-0.11,-44.0,13,0.05,0.17,REGULAR,2022-02-11,2022-02-07 15:32:51,0.28613995117187496,False,13.0
XLB220211C00086500,86.5,USD,0.15,0.0,0.0,6,0.0,0.16,REGULAR,2022-02-11,2022-02-04 20:51:17,0.309577216796875,False,1.0
XLB220211C00087000,87.0,USD,0.04,-0.060000002,-60.000004,19,0.0,0.09,REGULAR,2022-02-11,2022-02-07 20:23:40,0.2929758203124999,False,3.0
XLB220211C00087500,87.5,USD,0.3,0.0,0.0,14,0.01,0.25,REGULAR,2022-02-11,2022-02-03 17:40:04,0.414068359375,False,3.0
XLB220211C00088000,88.0,USD,0.37,0.0,0.0,27,0.0,0.24,REGULAR,2022-02-11,2022-02-02 17:08:22,0.437505625,False,13.0
XLB220211C00088500,88.5,USD,0.15,0.0,0.0,4,0.0,0.25,REGULAR,2022-02-11,2022-02-01 15:38:30,0.47070841796875,False,1.0
XLB220211C00089000,89.0,USD,0.05,0.0,0.0,4,0.0,0.01,REGULAR,2022-02-11,2022-02-04 14:30:02,0.273444765625,False,1.0
XLB220211C00089500,89.5,USD,2.22,0.0,0.0,1,0.0,0.25,REGULAR,2022-02-11,2022-01-06 15:59:14,0.52539537109375,False,
XLB220211C00090000,90.0,USD,0.95,0.0,0.0,20,0.0,0.01,REGULAR,2022-02-11,2022-01-19 16:44:10,0.304694453125,False,3.0
XLB220211C00090500,90.5,USD,0.2,0.0,0.0,4,0.0,0.25,REGULAR,2022-02-11,2022-01-28 20:57:47,0.57812921875,False,1.0
XLB220211C00091000,91.0,USD,0.46,0.0,0.0,31,0.0,0.25,REGULAR,2022-02-11,2022-01-18 17:33:40,0.5136767382812499,False,8.0
XLB220211C00091500,91.5,USD,1.07,0.0,0.0,29,0.0,0.11,REGULAR,2022-02-11,2022-01-06 15:00:21,0.523442265625,False,
XLB220211C00092000,92.0,USD,0.14,0.0,0.0,39,0.0,0.21,REGULAR,2022-02-11,2022-01-25 19:59:06,0.5410202148437502,False,2.0
XLB220211C00092500,92.5,USD,0.41,0.0,0.0,0,0.0,0.24,REGULAR,2022-02-11,2022-01-10 17:36:57,0.57617611328125,False,2.0
XLB220211C00093000,93.0,USD,0.4,0.0,0.0,1,0.0,0.21,REGULAR,2022-02-11,2022-01-10 19:36:05,0.5839885351562499,False,
XLB220211C00093500,93.5,USD,0.3,0.0,0.0,28,0.0,0.21,REGULAR,2022-02-11,2022-01-10 18:21:57,0.6054726953125001,False,2.0
XLB220211C00095000,95.0,USD,0.25,0.0,0.0,2,0.0,0.21,REGULAR,2022-02-11,2022-01-12 19:21:21,0.6660189648437502,False,2.0
