contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
FMS220218C00035000,35.0,USD,0.55,0.0,0.0,2,0.0,2.4,REGULAR,2022-02-18,2022-01-25 15:41:56,0.676761044921875,False
