contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
KEY220218C00016000,16.0,USD,6.7,0.0,0.0,0,8.6,8.8,REGULAR,2022-02-18,2021-12-22 20:39:02,1.0000000000000003e-05,True,
KEY220218C00019000,19.0,USD,5.81,0.0,0.0,8,5.7,5.9,REGULAR,2022-02-18,2022-01-04 20:00:16,1.0000000000000003e-05,True,5.0
KEY220218C00021000,21.0,USD,2.65,0.0,0.0,3,3.7,4.0,REGULAR,2022-02-18,2021-12-29 15:22:22,1.0000000000000003e-05,True,3.0
KEY220218C00022000,22.0,USD,2.95,0.0,0.0,89,2.85,3.0,REGULAR,2022-02-18,2022-01-04 16:11:22,1.0000000000000003e-05,True,2.0
KEY220218C00023000,23.0,USD,2.15,0.0,0.0,159,2.0,2.15,REGULAR,2022-02-18,2022-01-04 17:18:42,1.0000000000000003e-05,True,17.0
KEY220218C00024000,24.0,USD,1.45,-0.01999998,-1.3605429,228,1.3,1.45,REGULAR,2022-02-18,2022-01-05 20:47:53,1.0000000000000003e-05,True,28.0
KEY220218C00025000,25.0,USD,0.82,-0.07999998,-8.888887,2510,0.75,0.9,REGULAR,2022-02-18,2022-01-05 20:59:16,1.0000000000000003e-05,True,87.0
KEY220218C00026000,26.0,USD,0.6,0.120000035,25.00001,236,0.45,0.5,REGULAR,2022-02-18,2022-01-05 16:25:58,1.0000000000000003e-05,True,202.0
KEY220218C00028000,28.0,USD,0.1,0.0,0.0,11,0.05,0.15,REGULAR,2022-02-18,2022-01-04 15:09:02,0.28321029296874994,False,11.0
