contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AMKR220218P00014000,14.0,USD,0.11,0.0,0.0,4,44,0.0,0.15,REGULAR,2022-02-18,2022-01-18 17:37:43,1.671876640625,False
AMKR220218P00015000,15.0,USD,0.1,0.0,0.0,18,19,0.0,0.15,REGULAR,2022-02-18,2022-01-24 20:14:30,1.46875265625,False
AMKR220218P00016000,16.0,USD,0.08,0.0,0.0,1,12,0.0,0.15,REGULAR,2022-02-18,2022-02-08 19:01:30,1.2812535937499998,False
AMKR220218P00017000,17.0,USD,0.13,0.0,0.0,31,33,0.0,0.2,REGULAR,2022-02-18,2022-02-08 17:15:22,1.1640666796875,False
AMKR220218P00018000,18.0,USD,0.15,0.0,0.0,1,106,0.05,0.15,REGULAR,2022-02-18,2022-02-08 19:03:32,0.9804689453125001,False
AMKR220218P00019000,19.0,USD,0.25,-0.19999999,-44.444443,10,25,0.1,0.25,REGULAR,2022-02-18,2022-02-09 15:13:43,0.929688203125,False
AMKR220218P00020000,20.0,USD,0.3,-0.28999996,-49.15254,1,208,0.2,0.3,REGULAR,2022-02-18,2022-02-09 16:28:50,0.8281267187499999,False
AMKR220218P00021000,21.0,USD,0.5,-0.35000002,-41.17647,10,113,0.4,0.55,REGULAR,2022-02-18,2022-02-09 17:29:31,0.8242205078124999,False
AMKR220218P00022000,22.0,USD,0.99,-0.54999995,-35.714283,11,252,0.7,0.9,REGULAR,2022-02-18,2022-02-09 15:21:12,0.807619111328125,False
AMKR220218P00023000,23.0,USD,1.8,0.0,0.0,10,367,0.95,1.35,REGULAR,2022-02-18,2022-02-02 17:45:36,0.725588681640625,True
AMKR220218P00024000,24.0,USD,2.54,0.0,0.0,1,218,1.7,1.85,REGULAR,2022-02-18,2022-01-21 14:40:36,0.7382838671874999,True
AMKR220218P00025000,25.0,USD,3.7,0.0,0.0,1,205,2.35,2.65,REGULAR,2022-02-18,2022-02-01 15:07:45,0.73437765625,True
AMKR220218P00026000,26.0,USD,4.9,0.0,0.0,1,40,3.2,3.5,REGULAR,2022-02-18,2022-02-03 16:48:07,0.7597680273437502,True
AMKR220218P00027000,27.0,USD,3.7,0.0,0.0,2,5,3.5,5.7,REGULAR,2022-02-18,2022-01-14 15:06:14,1.1455120849609375,True
AMKR220218P00028000,28.0,USD,6.03,0.0,0.0,5,5,4.4,6.8,REGULAR,2022-02-18,2022-01-21 14:32:34,1.2890660546875,True
AMKR220218P00029000,29.0,USD,7.03,0.0,0.0,5,5,5.0,6.6,REGULAR,2022-02-18,2022-01-21 14:32:34,1.421877890625,True
