contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AXS220218P00045000,45.0,USD,0.39,0.0,0.0,10,0.2,0.35,REGULAR,2022-02-18,2021-12-28 19:50:23,0.96679720703125,False
AXS220218P00050000,50.0,USD,2.01,0.0,0.0,4,0.6,1.3,REGULAR,2022-02-18,2021-12-20 14:32:20,0.918946123046875,False
AXS220218P00055000,55.0,USD,5.15,0.0,0.0,2,2.2,4.5,REGULAR,2022-02-18,2021-12-22 14:30:19,1.1123091259765625,False
