contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
DOC220218C00017500,17.5,USD,1.6,0.0,0.0,1,215,0.75,1.5,REGULAR,2022-02-18,2022-01-04 20:06:36,1.169926025390625,False
DOC220218C00020000,20.0,USD,0.2,0.0,0.0,31,60,0.1,0.25,REGULAR,2022-02-18,2022-01-05 20:06:32,0.86132951171875,False
