contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
NEE220218C00060000,60.0,USD,18.35,0.0,0.0,80,81,15.3,15.7,REGULAR,2022-02-18,2022-02-01 14:49:28,0.6445348046875,True
NEE220218C00065000,65.0,USD,11.1,-1.5999994,-12.598421,1,15,10.3,10.7,REGULAR,2022-02-18,2022-02-08 14:35:52,0.624027197265625,True
NEE220218C00067500,67.5,USD,8.66,0.0,0.0,1,3,7.9,8.3,REGULAR,2022-02-18,2022-02-07 19:35:36,0.5468795312500001,True
NEE220218C00070000,70.0,USD,6.73,0.0,0.0,2,128,5.5,5.9,REGULAR,2022-02-18,2022-02-04 20:50:00,0.44873598144531246,True
NEE220218C00072500,72.5,USD,3.4,-0.19999981,-5.5555506,6,425,3.3,3.6,REGULAR,2022-02-18,2022-02-08 19:31:12,0.3544986425781249,True
NEE220218C00075000,75.0,USD,1.65,-0.39999998,-19.512194,68,2375,1.55,1.7,REGULAR,2022-02-18,2022-02-08 20:06:19,0.2934640966796874,True
NEE220218C00077500,77.5,USD,0.55,-0.24000001,-30.37975,233,899,0.5,0.65,REGULAR,2022-02-18,2022-02-08 20:48:00,0.2866282275390625,False
NEE220218C00080000,80.0,USD,0.15,-0.06999999,-31.818178,161,4181,0.15,0.2,REGULAR,2022-02-18,2022-02-08 19:47:39,0.2890696093749999,False
NEE220218C00082500,82.5,USD,0.1,0.0,0.0,46,965,0.05,0.1,REGULAR,2022-02-18,2022-02-08 20:19:32,0.335944140625,False
NEE220218C00085000,85.0,USD,0.05,-0.009999998,-16.666664,37,5885,0.0,0.05,REGULAR,2022-02-18,2022-02-08 19:13:15,0.3711000390625,False
NEE220218C00087500,87.5,USD,0.05,0.0,0.0,7,3437,0.0,0.1,REGULAR,2022-02-18,2022-02-07 17:09:02,0.5019581054687501,False
NEE220218C00090000,90.0,USD,0.03,-0.020000001,-40.000004,10,8140,0.0,0.05,REGULAR,2022-02-18,2022-02-08 20:46:42,0.51562984375,False
NEE220218C00092500,92.5,USD,0.02,-0.02,-50.0,3,1909,0.0,0.05,REGULAR,2022-02-18,2022-02-08 20:51:59,0.5312546875,False
NEE220218C00095000,95.0,USD,0.01,0.0,0.0,32,4590,0.0,0.05,REGULAR,2022-02-18,2022-02-03 17:28:50,0.585941640625,False
NEE220218C00097500,97.5,USD,0.08,0.0,0.0,4,556,0.0,0.1,REGULAR,2022-02-18,2022-01-25 14:51:20,0.7070341796875,False
NEE220218C00100000,100.0,USD,0.05,0.0,0.0,4,448,0.0,0.1,REGULAR,2022-02-18,2022-02-04 20:29:34,0.7656273437500001,False
NEE220218C00105000,105.0,USD,0.09,0.0,0.0,3,26,0.0,0.3,REGULAR,2022-02-18,2022-01-25 20:52:21,1.0273486132812502,False
NEE220218C00110000,110.0,USD,0.05,0.0,0.0,20,24,0.0,0.75,REGULAR,2022-02-18,2022-01-18 20:21:13,1.3447298388671873,False
