contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
FAST220218C00030000,30.0,USD,26.24,0.0,0.0,3,0,22.2,25.7,REGULAR,2022-02-18,2022-01-31 18:27:04,2.1875045312499997,True
FAST220218C00032500,32.5,USD,23.75,0.0,0.0,30,0,18.9,23.5,REGULAR,2022-02-18,2022-01-31 20:07:56,1.4921900390624998,True
FAST220218C00045000,45.0,USD,11.5,0.0,0.0,5,3,8.0,9.9,REGULAR,2022-02-18,2022-01-24 14:51:09,0.8349625878906248,True
FAST220218C00047500,47.5,USD,10.1,0.0,0.0,19,0,5.1,7.4,REGULAR,2022-02-18,2022-01-20 16:56:12,1.059086735839844,True
FAST220218C00050000,50.0,USD,3.8,-0.20000005,-5.000001,2,8,3.7,4.0,REGULAR,2022-02-18,2022-02-08 14:58:19,0.45898978515625005,True
FAST220218C00052500,52.5,USD,1.75,-0.14999998,-7.894736,27,48,1.55,1.75,REGULAR,2022-02-18,2022-02-08 18:15:10,0.3139717041015625,True
FAST220218C00055000,55.0,USD,0.4,-0.15,-27.272728,51,329,0.35,0.45,REGULAR,2022-02-18,2022-02-08 20:25:02,0.27637442382812494,False
FAST220218C00057500,57.5,USD,0.05,-0.029999997,-37.499996,1,744,0.0,0.1,REGULAR,2022-02-18,2022-02-08 14:30:04,0.3007882421875,False
FAST220218C00060000,60.0,USD,0.02,-0.01,-33.333336,1,629,0.0,0.05,REGULAR,2022-02-18,2022-02-08 20:54:00,0.37695935546875,False
FAST220218C00062500,62.5,USD,0.05,0.0,0.0,2,1626,0.0,0.05,REGULAR,2022-02-18,2022-02-07 15:22:29,0.48438015625,False
FAST220218C00065000,65.0,USD,0.02,0.0,0.0,4,492,0.0,0.05,REGULAR,2022-02-18,2022-02-08 17:05:02,0.5273484765625001,False
FAST220218C00067500,67.5,USD,0.08,0.0,0.0,1,496,0.0,0.25,REGULAR,2022-02-18,2022-01-31 20:54:40,0.79101771484375,False
FAST220218C00070000,70.0,USD,0.05,0.0,0.0,10,151,0.0,0.5,REGULAR,2022-02-18,2022-01-25 19:04:28,1.017583037109375,False
FAST220218C00072500,72.5,USD,0.08,0.0,0.0,1,2,0.0,0.1,REGULAR,2022-02-18,2022-02-08 15:36:58,0.851563984375,False
FAST220218C00075000,75.0,USD,0.02,0.0,0.0,6,11,0.0,0.3,REGULAR,2022-02-18,2021-11-15 17:50:11,1.1035201074218752,False
