contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
MXL220218C00040000,40.0,USD,19.91,0.0,0.0,11,21.0,22.7,REGULAR,2022-02-18,2022-01-26 19:45:27,2.0878954052734366,True,
MXL220218C00045000,45.0,USD,15.09,0.0,0.0,1,15.2,18.2,REGULAR,2022-02-18,2022-02-01 19:55:55,1.8994145654296877,True,
MXL220218C00050000,50.0,USD,10.7,0.0,0.0,6,11.6,12.7,REGULAR,2022-02-18,2022-02-03 14:35:56,0.90429783203125,True,1.0
MXL220218C00055000,55.0,USD,6.84,0.0,0.0,7,5.0,8.4,REGULAR,2022-02-18,2022-02-03 16:04:53,1.0615281298828125,True,4.0
MXL220218C00060000,60.0,USD,3.4,0.19000006,5.919005,62,3.2,3.6,REGULAR,2022-02-18,2022-02-08 20:43:44,0.5854533642578125,True,3.0
MXL220218C00065000,65.0,USD,0.98,-0.51,-34.228188,161,1.0,1.55,REGULAR,2022-02-18,2022-02-08 19:57:43,0.6074258007812501,False,44.0
MXL220218C00070000,70.0,USD,0.27,-0.23999998,-47.058823,146,0.25,1.3,REGULAR,2022-02-18,2022-02-08 17:56:32,0.7832052929687501,False,2.0
MXL220218C00075000,75.0,USD,0.1,0.0,0.0,46,0.1,0.2,REGULAR,2022-02-18,2022-02-08 20:17:59,0.69336244140625,False,5.0
MXL220218C00080000,80.0,USD,0.25,0.0,0.0,10,0.0,0.0,REGULAR,2022-02-18,2022-01-26 18:32:23,0.2500075,False,3.0
MXL220218C00085000,85.0,USD,1.1,-1.85,-62.711864,9,0.0,0.65,REGULAR,2022-02-18,2022-02-08 20:18:25,1.193363408203125,False,2.0
MXL220218C00090000,90.0,USD,0.4,0.0,0.0,6,0.0,1.1,REGULAR,2022-02-18,2022-01-20 20:51:50,1.5136743066406249,False,3.0
MXL220218C00095000,95.0,USD,0.05,0.0,0.0,13,0.0,0.05,REGULAR,2022-02-18,2022-02-03 15:04:42,1.0312548437500002,False,12.0
MXL220218C00100000,100.0,USD,0.05,0.0,0.0,33,0.0,0.05,REGULAR,2022-02-18,2022-02-02 18:19:23,1.140629296875,False,2.0
MXL220218C00105000,105.0,USD,0.64,0.0,0.0,1,0.0,4.8,REGULAR,2022-02-18,2021-12-28 19:43:38,2.8300810498046873,False,
MXL220218C00110000,110.0,USD,0.05,0.0,0.0,30,0.0,0.05,REGULAR,2022-02-18,2022-01-28 16:41:24,1.3281283593749997,False,10.0
