contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
DSEY220218P00015000,15.0,USD,2.9,0.0,0.0,6,0.4,5.0,REGULAR,2022-02-18,2021-12-20 14:32:03,2.183598291015625,True
