contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
DISCK220218C00017500,17.5,USD,9.3,0.0,0.0,5,25,10.4,10.7,REGULAR,2022-02-18,2022-01-20 14:55:52,1.5312523437499999,True
DISCK220218C00020000,20.0,USD,8.4,0.0,0.0,5,7,7.9,8.2,REGULAR,2022-02-18,2022-02-04 19:24:23,1.1484417578125,True
DISCK220218C00022500,22.5,USD,6.15,-0.049999714,-0.806447,2,106,5.4,5.7,REGULAR,2022-02-18,2022-02-08 14:48:34,0.8007832421875,True
DISCK220218C00025000,25.0,USD,3.1,-0.60000014,-16.21622,8,1518,3.1,3.4,REGULAR,2022-02-18,2022-02-08 19:47:22,0.70117486328125,True
DISCK220218C00027500,27.5,USD,1.35,-0.19999993,-12.903221,11,5631,1.25,1.45,REGULAR,2022-02-18,2022-02-08 20:32:18,0.596683720703125,True
DISCK220218C00030000,30.0,USD,0.4,-0.15,-27.272728,48,2259,0.35,0.55,REGULAR,2022-02-18,2022-02-08 20:50:00,0.6269568554687501,False
DISCK220218C00032500,32.5,USD,0.18,0.010000005,5.882356,9,3908,0.05,0.25,REGULAR,2022-02-18,2022-02-08 20:19:24,0.6875031250000001,False
DISCK220218C00035000,35.0,USD,0.25,0.0,0.0,1,3300,0.0,0.2,REGULAR,2022-02-18,2022-02-04 20:26:14,0.8437515624999999,False
DISCK220218C00037500,37.5,USD,0.15,0.0,0.0,14,30,0.0,0.15,REGULAR,2022-02-18,2022-01-28 16:23:41,0.98437515625,False
DISCK220218C00040000,40.0,USD,0.15,0.0,0.0,16,42,0.0,0.15,REGULAR,2022-02-18,2022-02-01 18:53:19,1.15234798828125,False
