contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
WHR220211P00130000,130.0,USD,0.05,0.0,0.0,228.0,450,0.0,0.05,REGULAR,2022-02-11,2022-02-01 16:46:49,1.3515657421874998,False
WHR220211P00135000,135.0,USD,0.6,0.0,0.0,,1,0.0,0.2,REGULAR,2022-02-11,2022-01-26 16:52:34,1.4570339648437498,False
WHR220211P00140000,140.0,USD,0.15,0.0,0.0,20.0,20,0.0,1.8,REGULAR,2022-02-11,2022-01-28 19:09:25,1.9248050634765625,False
WHR220211P00145000,145.0,USD,0.26,0.0,0.0,20.0,20,0.0,0.75,REGULAR,2022-02-11,2022-01-28 19:03:50,1.4902369238281248,False
WHR220211P00160000,160.0,USD,0.1,0.0,0.0,11.0,11,0.0,1.5,REGULAR,2022-02-11,2022-02-02 20:49:13,1.2636755566406248,False
WHR220211P00165000,165.0,USD,0.86,0.0,0.0,,7,0.0,2.15,REGULAR,2022-02-11,2022-01-26 18:06:28,1.2265663671875,False
WHR220211P00175000,175.0,USD,0.12,-0.22,-64.70588,11.0,12,0.05,0.2,REGULAR,2022-02-11,2022-02-07 16:17:54,0.58789474609375,False
WHR220211P00180000,180.0,USD,0.15,-0.049999997,-24.999998,2.0,104,0.05,0.55,REGULAR,2022-02-11,2022-02-07 15:05:41,0.5698285205078125,False
WHR220211P00185000,185.0,USD,0.3,0.0,0.0,10.0,66,0.2,0.4,REGULAR,2022-02-11,2022-02-07 17:20:17,0.481450498046875,False
WHR220211P00187500,187.5,USD,0.52,-0.030000031,-5.454551,5.0,181,0.35,0.5,REGULAR,2022-02-11,2022-02-07 17:19:40,0.44385321777343745,False
WHR220211P00190000,190.0,USD,0.65,-0.050000012,-7.142859,10.0,7,0.4,0.75,REGULAR,2022-02-11,2022-02-07 18:20:53,0.4272518212890626,False
WHR220211P00192500,192.5,USD,0.95,-0.3,-24.0,3.0,14,0.85,1.15,REGULAR,2022-02-11,2022-02-07 17:23:54,0.4165097412109374,False
WHR220211P00195000,195.0,USD,1.15,-0.5,-30.303032,1.0,31,1.3,1.75,REGULAR,2022-02-11,2022-02-07 16:12:40,0.4101621484375,False
WHR220211P00197500,197.5,USD,2.4,0.3000002,14.285724,16.0,25,2.0,2.5,REGULAR,2022-02-11,2022-02-07 20:55:48,0.39624627197265627,False
WHR220211P00200000,200.0,USD,2.46,-0.65999985,-21.153841,14.0,53,3.0,3.7,REGULAR,2022-02-11,2022-02-07 19:50:53,0.40454697021484376,False
WHR220211P00202500,202.5,USD,3.6,0.099999905,2.85714,2.0,9,4.3,5.1,REGULAR,2022-02-11,2022-02-07 19:55:16,0.40601179931640624,True
WHR220211P00205000,205.0,USD,5.1,0.2999997,6.249994,2.0,19,5.9,6.8,REGULAR,2022-02-11,2022-02-07 19:55:16,0.4138242211914062,True
WHR220211P00207500,207.5,USD,6.4,0.0,0.0,1.0,7,6.4,9.7,REGULAR,2022-02-11,2022-02-04 20:31:35,0.5498091894531252,True
WHR220211P00210000,210.0,USD,10.0,2.0,25.0,1.0,28,9.5,11.5,REGULAR,2022-02-11,2022-02-07 16:42:31,0.5383346948242189,True
WHR220211P00212500,212.5,USD,8.0,0.0,0.0,1.0,34,11.6,14.7,REGULAR,2022-02-11,2022-02-01 16:21:25,0.7092314233398438,True
WHR220211P00215000,215.0,USD,13.85,0.0,0.0,1.0,32,14.1,16.2,REGULAR,2022-02-11,2022-02-04 19:34:34,0.631839619140625,True
WHR220211P00217500,217.5,USD,15.23,0.0,0.0,5.0,5,16.4,18.8,REGULAR,2022-02-11,2022-02-04 17:30:22,0.7126493579101563,True
WHR220211P00220000,220.0,USD,20.78,0.0,0.0,1.0,41,18.9,21.3,REGULAR,2022-02-11,2022-01-21 20:57:11,0.7746604565429689,True
WHR220211P00225000,225.0,USD,20.0,0.0,0.0,1.0,48,23.9,26.5,REGULAR,2022-02-11,2022-01-25 18:27:17,0.6245154736328126,True
WHR220211P00227500,227.5,USD,28.23,0.0,0.0,8.0,8,26.4,29.1,REGULAR,2022-02-11,2022-01-28 14:45:50,0.6884796777343751,True
WHR220211P00240000,240.0,USD,13.9,0.0,0.0,,8,36.0,40.5,REGULAR,2022-02-11,2022-01-06 17:23:36,0.9975586181640624,True
