contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
TU220218C00020000,20.0,USD,3.65,0.0,0.0,2,3.1,6.3,REGULAR,2022-02-18,2022-01-26 14:40:57,1.36328443359375,True,
TU220218C00022500,22.5,USD,1.65,-0.05000007,-2.9411805,16,1.3,3.5,REGULAR,2022-02-18,2022-02-08 18:33:02,0.93164130859375,True,1.0
TU220218C00025000,25.0,USD,0.05,-0.05,-50.0,170,0.0,0.1,REGULAR,2022-02-18,2022-02-08 18:32:41,0.23828886718749998,False,1.0
