contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
SAFM220218C00085000,85.0,USD,107.5,0.0,0.0,1,100.5,104.9,REGULAR,2022-02-18,2021-11-01 14:00:10,4.236088689270019,True,
SAFM220218C00150000,150.0,USD,39.0,0.0,0.0,4,37.7,42.5,REGULAR,2022-02-18,2021-12-27 20:57:59,1.8754889038085936,True,2.0
SAFM220218C00160000,160.0,USD,28.46,0.0,0.0,0,27.0,31.5,REGULAR,2022-02-18,2021-11-10 11:50:45,1.4296903515625,True,1.0
SAFM220218C00165000,165.0,USD,32.9,0.0,0.0,1,22.5,27.2,REGULAR,2022-02-18,2021-11-10 11:50:45,1.3134799951171874,True,1.0
SAFM220218C00170000,170.0,USD,20.0,0.0,0.0,13,17.8,22.5,REGULAR,2022-02-18,2021-12-29 14:57:46,1.1606487280273439,True,1.0
SAFM220218C00175000,175.0,USD,21.72,0.0,0.0,1,13.5,17.9,REGULAR,2022-02-18,2021-11-10 11:50:45,1.02112305847168,True,
SAFM220218C00180000,180.0,USD,11.7,0.0,0.0,3,9.7,12.9,REGULAR,2022-02-18,2021-12-20 20:13:40,0.8706067626953125,True,10.0
SAFM220218C00185000,185.0,USD,7.4,0.0,0.0,11,5.4,7.3,REGULAR,2022-02-18,2021-12-31 20:59:35,0.649417568359375,False,1.0
SAFM220218C00190000,190.0,USD,3.2,0.0,0.0,29,2.5,4.8,REGULAR,2022-02-18,2022-01-04 20:45:23,0.5712933496093751,False,1.0
SAFM220218C00195000,195.0,USD,1.1,0.0,0.0,69,0.65,2.2,REGULAR,2022-02-18,2022-01-04 20:26:07,0.5539595385742189,False,1.0
SAFM220218C00200000,200.0,USD,0.45,0.0,0.0,204,0.0,1.0,REGULAR,2022-02-18,2021-12-30 14:30:22,0.5046436254882812,False,1.0
SAFM220218C00210000,210.0,USD,0.2,0.0,0.0,85,0.0,0.3,REGULAR,2022-02-18,2022-01-04 18:23:01,0.5117236328125,False,3.0
SAFM220218C00220000,220.0,USD,0.5,0.0,0.0,53,0.0,0.5,REGULAR,2022-02-18,2021-12-17 19:45:34,0.6191444335937502,False,2.0
SAFM220218C00230000,230.0,USD,0.1,0.0,0.0,3,0.0,5.0,REGULAR,2022-02-18,2021-12-13 15:12:41,1.2233925549316407,False,2.0
SAFM220218C00260000,260.0,USD,0.1,0.0,0.0,1,0.0,5.0,REGULAR,2022-02-18,2021-11-10 11:50:46,1.6289081054687498,False,
