contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
AON220218P00210000,210.0,USD,1.25,0.0,0.0,1,0.0,1.6,REGULAR,2022-02-18,2022-01-24 14:30:10,1.164554958496094,False,
AON220218P00220000,220.0,USD,0.1,0.0,0.0,10,0.0,0.35,REGULAR,2022-02-18,2022-02-07 14:31:09,0.79883013671875,False,1.0
AON220218P00230000,230.0,USD,0.11,0.0,0.0,15,0.0,1.35,REGULAR,2022-02-18,2022-02-07 18:39:10,0.8642591699218749,False,2.0
AON220218P00240000,240.0,USD,1.36,0.0,0.0,451,0.0,0.3,REGULAR,2022-02-18,2022-02-01 15:20:00,0.570316796875,False,1.0
AON220218P00250000,250.0,USD,0.4,0.0,0.0,56,0.0,0.45,REGULAR,2022-02-18,2022-02-07 15:55:48,0.500005,False,4.0
AON220218P00260000,260.0,USD,0.76,0.0,0.0,308,0.0,0.55,REGULAR,2022-02-18,2022-02-08 15:16:26,0.4689994506835938,False,3.0
AON220218P00270000,270.0,USD,0.36,-0.44,-55.0,568,0.05,0.8,REGULAR,2022-02-18,2022-02-09 15:43:02,0.38403936279296874,False,2.0
AON220218P00280000,280.0,USD,0.81,-1.54,-65.53191,1785,0.6,0.9,REGULAR,2022-02-18,2022-02-09 15:43:02,0.26319096191406255,False,8.0
AON220218P00290000,290.0,USD,2.92,-3.4299998,-54.015743,1740,2.45,3.4,REGULAR,2022-02-18,2022-02-09 17:39:27,0.2555616436767578,False,8.0
AON220218P00300000,300.0,USD,8.9,0.0,0.0,110,7.5,8.9,REGULAR,2022-02-18,2022-02-04 19:30:38,0.2514723291015625,True,104.0
AON220218P00310000,310.0,USD,23.3,0.0,0.0,6,15.2,17.7,REGULAR,2022-02-18,2022-02-07 20:48:08,0.30982135498046875,True,13.0
AON220218P00340000,340.0,USD,58.5,0.0,0.0,0,44.0,47.4,REGULAR,2022-02-18,2022-02-04 14:32:08,0.5800823242187501,True,1.0
AON220218P00360000,360.0,USD,78.0,0.0,0.0,1,64.0,67.8,REGULAR,2022-02-18,2022-02-04 14:32:08,0.8125018749999999,True,1.0
AON220218P00390000,390.0,USD,108.5,0.0,0.0,0,94.1,98.6,REGULAR,2022-02-18,2022-02-04 14:32:08,1.1660197949218751,True,1.0
AON220218P00420000,420.0,USD,138.5,0.0,0.0,0,124.0,128.7,REGULAR,2022-02-18,2022-02-04 14:32:08,1.3994170654296876,True,1.0
