contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
EXPD220218C00090000,90.0,USD,46.2,0.0,0.0,1.0,1,29.5,33.9,REGULAR,2022-02-18,2021-12-16 20:26:23,3.1464865087890628,True
EXPD220218C00095000,95.0,USD,21.2,0.0,0.0,1.0,0,34.1,35.9,REGULAR,2022-02-18,2021-11-10 12:00:22,4.094243163452148,True
EXPD220218C00100000,100.0,USD,24.6,0.0,0.0,1.0,2,32.5,34.8,REGULAR,2022-02-18,2021-11-30 18:30:40,4.221196129760742,True
EXPD220218C00105000,105.0,USD,4.4,0.0,0.0,12.0,16,3.9,7.7,REGULAR,2022-02-18,2022-02-04 16:08:54,0.7182645361328125,True
EXPD220218C00110000,110.0,USD,1.9,-0.6,-24.0,9.0,463,1.6,2.5,REGULAR,2022-02-18,2022-02-08 20:44:01,0.37305314453125,False
EXPD220218C00115000,115.0,USD,0.9,0.0,0.0,2.0,84,0.05,4.4,REGULAR,2022-02-18,2022-02-04 15:41:15,0.5959513061523438,False
EXPD220218C00120000,120.0,USD,0.35,0.0,0.0,1.0,157,0.0,0.3,REGULAR,2022-02-18,2022-02-03 20:40:08,0.401373173828125,False
EXPD220218C00125000,125.0,USD,0.05,-0.05,-50.0,1.0,294,0.0,2.45,REGULAR,2022-02-18,2022-02-08 17:26:17,0.7832052929687501,False
EXPD220218C00130000,130.0,USD,1.21,0.0,0.0,1.0,399,0.0,2.0,REGULAR,2022-02-18,2022-02-04 15:08:22,0.8725598681640624,False
EXPD220218C00135000,135.0,USD,0.1,0.0,0.0,1.0,194,0.05,0.15,REGULAR,2022-02-18,2022-02-07 14:31:02,0.62305064453125,False
EXPD220218C00140000,140.0,USD,0.1,0.0,0.0,1.0,396,0.0,0.5,REGULAR,2022-02-18,2022-02-03 15:33:28,0.8281267187499999,False
EXPD220218C00145000,145.0,USD,0.45,0.0,0.0,27.0,55,0.0,4.2,REGULAR,2022-02-18,2022-01-05 15:12:54,1.5180688159179687,False
EXPD220218C00150000,150.0,USD,0.43,0.0,0.0,10.0,53,0.0,0.4,REGULAR,2022-02-18,2021-12-31 16:06:23,0.9726565234375,False
EXPD220218C00160000,160.0,USD,1.05,0.0,0.0,4.0,4,0.05,0.5,REGULAR,2022-02-18,2021-11-10 12:00:22,1.1923868505859376,False
EXPD220218C00165000,165.0,USD,0.16,0.0,0.0,7.0,7,0.0,0.4,REGULAR,2022-02-18,2021-11-10 12:00:22,1.2070352148437498,False
EXPD220218C00180000,180.0,USD,0.05,0.0,0.0,4.0,6,0.0,0.15,REGULAR,2022-02-18,2022-01-31 16:32:35,1.2421912890624998,False
EXPD220218C00190000,190.0,USD,0.05,0.0,0.0,,20,0.0,0.0,REGULAR,2022-02-18,2022-01-31 16:52:05,0.500005,False
