contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AMAT220211P00095000,95.0,USD,0.01,0.0,0.0,5.0,33.0,0.0,0.02,REGULAR,2022-02-11,2022-02-09 16:32:15,1.5937520312499998,False
AMAT220211P00100000,100.0,USD,0.01,0.0,0.0,113.0,142.0,0.0,0.01,REGULAR,2022-02-11,2022-02-08 17:07:55,1.3125034374999998,False
AMAT220211P00105000,105.0,USD,0.01,0.0,0.0,1.0,333.0,0.0,0.01,REGULAR,2022-02-11,2022-02-09 15:04:11,1.15625421875,False
AMAT220211P00110000,110.0,USD,0.14,0.0,0.0,324.0,374.0,0.0,0.01,REGULAR,2022-02-11,2022-02-04 18:04:21,0.98437515625,False
AMAT220211P00115000,115.0,USD,0.01,0.0,0.0,11.0,429.0,0.0,0.01,REGULAR,2022-02-11,2022-02-08 17:31:15,0.8437515624999999,False
AMAT220211P00117000,117.0,USD,0.06,0.0,0.0,12.0,23.0,0.0,0.01,REGULAR,2022-02-11,2022-02-07 18:27:25,0.7812521875,False
AMAT220211P00118000,118.0,USD,0.02,-0.08,-79.99999,25.0,70.0,0.0,0.01,REGULAR,2022-02-11,2022-02-09 15:31:43,0.7500025,False
AMAT220211P00119000,119.0,USD,0.02,-0.07000001,-77.77779,2.0,111.0,0.0,0.02,REGULAR,2022-02-11,2022-02-09 16:22:23,0.7656273437500001,False
AMAT220211P00120000,120.0,USD,0.02,-0.01,-33.333336,15.0,166.0,0.0,0.03,REGULAR,2022-02-11,2022-02-09 16:44:46,0.7656273437500001,False
AMAT220211P00121000,121.0,USD,0.02,-0.02,-50.0,7.0,45.0,0.01,0.03,REGULAR,2022-02-11,2022-02-09 16:00:31,0.7578149218750001,False
AMAT220211P00122000,122.0,USD,0.03,-0.020000001,-40.000004,47.0,101.0,0.01,0.03,REGULAR,2022-02-11,2022-02-09 15:04:16,0.726565234375,False
AMAT220211P00123000,123.0,USD,0.04,-0.030000001,-42.857143,2.0,48.0,0.01,0.03,REGULAR,2022-02-11,2022-02-09 15:08:43,0.6953155468750001,False
AMAT220211P00124000,124.0,USD,0.03,-0.03,-50.0,4.0,44.0,0.01,0.03,REGULAR,2022-02-11,2022-02-09 15:39:56,0.6640658593750002,False
AMAT220211P00125000,125.0,USD,0.03,-0.07,-70.0,25.0,609.0,0.02,0.03,REGULAR,2022-02-11,2022-02-09 17:04:09,0.648441015625,False
AMAT220211P00126000,126.0,USD,0.04,-0.060000002,-60.000004,57.0,107.0,0.02,0.03,REGULAR,2022-02-11,2022-02-09 16:00:31,0.6132851171875001,False
AMAT220211P00127000,127.0,USD,0.04,-0.12,-75.0,23.0,85.0,0.02,0.03,REGULAR,2022-02-11,2022-02-09 16:24:26,0.57812921875,False
AMAT220211P00128000,128.0,USD,0.03,-0.17999999,-85.71429,202.0,205.0,0.03,0.04,REGULAR,2022-02-11,2022-02-09 17:06:14,0.570316796875,False
AMAT220211P00129000,129.0,USD,0.04,-0.16,-80.00001,21.0,237.0,0.03,0.04,REGULAR,2022-02-11,2022-02-09 17:34:32,0.5390671093750001,False
AMAT220211P00130000,130.0,USD,0.05,-0.35,-87.5,90.0,1328.0,0.04,0.05,REGULAR,2022-02-11,2022-02-09 17:21:13,0.523442265625,False
AMAT220211P00131000,131.0,USD,0.06,-0.31,-83.78378,18.0,168.0,0.04,0.06,REGULAR,2022-02-11,2022-02-09 17:15:41,0.5097705273437501,False
AMAT220211P00132000,132.0,USD,0.06,-0.7,-92.10526,11.0,131.0,0.06,0.07,REGULAR,2022-02-11,2022-02-09 17:26:47,0.48633326171875,False
AMAT220211P00133000,133.0,USD,0.08,-0.51,-86.44068,26.0,334.0,0.07,0.08,REGULAR,2022-02-11,2022-02-09 17:28:48,0.45898978515625005,False
AMAT220211P00134000,134.0,USD,0.12,-1.15,-90.55118,110.0,493.0,0.1,0.11,REGULAR,2022-02-11,2022-02-09 17:11:43,0.44727115234375,False
AMAT220211P00135000,135.0,USD,0.13,-0.91999996,-87.61904,161.0,386.0,0.11,0.13,REGULAR,2022-02-11,2022-02-09 17:39:02,0.42188078125,False
AMAT220211P00136000,136.0,USD,0.22,-1.02,-82.258064,33.0,306.0,0.16,0.18,REGULAR,2022-02-11,2022-02-09 16:47:12,0.4101621484375,False
AMAT220211P00137000,137.0,USD,0.26,-1.26,-82.89474,41.0,210.0,0.2,0.24,REGULAR,2022-02-11,2022-02-09 17:16:22,0.39502558105468755,False
AMAT220211P00138000,138.0,USD,0.33,-2.47,-88.21429,15.0,184.0,0.28,0.35,REGULAR,2022-02-11,2022-02-09 17:34:53,0.39014281738281253,False
