contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
TEO220414C00002100,2.1,USD,3.01,0.0,0.0,10,2.45,3.8,REGULAR,2022-04-14,2021-11-10 11:50:25,1.65625171875,True,
TEO220414C00004600,4.6,USD,0.95,0.0,0.0,95,0.15,1.2,REGULAR,2022-04-14,2021-12-28 15:24:38,1.1328168359375002,True,1.0
TEO220414C00007100,7.1,USD,0.15,0.0,0.0,192,0.05,0.65,REGULAR,2022-04-14,2021-12-27 16:02:27,1.0468797656250002,False,1.0
