contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
DRI220218C00100000,100.0,USD,51.2,0.0,0.0,1.0,2,49.0,50.7,REGULAR,2022-02-18,2021-12-31 20:49:21,3.075685904541015,True
DRI220218C00110000,110.0,USD,41.24,0.0,0.0,1.0,1,38.3,41.2,REGULAR,2022-02-18,2021-12-31 20:46:08,2.523197051391601,True
DRI220218C00120000,120.0,USD,22.0,0.0,0.0,3.0,3,28.9,30.2,REGULAR,2022-02-18,2021-12-17 17:57:46,1.9895020056152344,True
DRI220218C00125000,125.0,USD,17.7,0.0,0.0,1.0,1,24.3,25.8,REGULAR,2022-02-18,2021-12-17 15:54:19,1.8051767553710936,True
DRI220218C00130000,130.0,USD,20.0,0.0,0.0,1.0,17,19.7,20.5,REGULAR,2022-02-18,2021-12-29 20:47:01,1.5601828631591796,True
DRI220218C00135000,135.0,USD,15.45,-1.0600004,-6.420354,3.0,15,15.3,15.9,REGULAR,2022-02-18,2022-01-05 20:15:40,1.3603547607421875,True
DRI220218C00140000,140.0,USD,15.19,3.3899994,28.728807,3.0,85,11.4,11.9,REGULAR,2022-02-18,2022-01-05 16:16:13,1.2030069146728515,True
DRI220218C00145000,145.0,USD,9.83,0.9300003,10.449442,1.0,196,7.9,8.3,REGULAR,2022-02-18,2022-01-05 18:30:01,1.057499829711914,False
DRI220218C00150000,150.0,USD,7.64,1.6399999,27.333332,15.0,195,5.1,5.3,REGULAR,2022-02-18,2022-01-05 15:59:38,0.9372564868164062,False
DRI220218C00155000,155.0,USD,2.95,-0.25,-7.8125,51.0,138,3.0,3.2,REGULAR,2022-02-18,2022-01-05 20:19:41,0.8491226025390625,False
DRI220218C00160000,160.0,USD,1.67,-0.42999995,-20.476189,118.0,284,1.6,1.8,REGULAR,2022-02-18,2022-01-05 20:19:41,0.7834494311523439,False
DRI220218C00165000,165.0,USD,1.17,0.25999993,28.57142,86.0,390,0.8,1.0,REGULAR,2022-02-18,2022-01-05 19:02:05,0.7446314599609375,False
DRI220218C00170000,170.0,USD,0.78,0.17999995,29.999989,3.0,11,0.4,0.55,REGULAR,2022-02-18,2022-01-05 17:20:19,0.7251004052734374,False
DRI220218C00175000,175.0,USD,0.55,0.0,0.0,,15,0.2,0.35,REGULAR,2022-02-18,2021-12-28 14:54:39,0.72851833984375,False
DRI220218C00180000,180.0,USD,0.3,0.0,0.0,5.0,24,0.0,0.3,REGULAR,2022-02-18,2021-12-23 19:41:59,0.726565234375,False
DRI220218C00185000,185.0,USD,0.25,0.0,0.0,,1,0.0,0.2,REGULAR,2022-02-18,2021-12-28 17:42:49,0.7480493945312501,False
