contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
WES220218C00017000,17.0,USD,3.59,0.0,0.0,2.0,6,6.2,6.8,REGULAR,2022-02-18,2021-12-08 17:26:54,1.0000000000000003e-05,True
WES220218C00018000,18.0,USD,6.3,0.0,0.0,25.0,0,7.4,9.8,REGULAR,2022-02-18,2022-01-27 19:58:43,2.2500043749999996,True
WES220218C00019000,19.0,USD,3.49,0.0,0.0,1.0,2,1.05,3.3,REGULAR,2022-02-18,2021-11-19 14:45:52,1.0000000000000003e-05,True
WES220218C00020000,20.0,USD,3.6,0.0,0.0,186.0,12,5.0,7.0,REGULAR,2022-02-18,2022-01-27 20:07:50,0.9882813671875,True
WES220218C00021000,21.0,USD,2.42,0.0,0.0,1.0,31,3.5,6.1,REGULAR,2022-02-18,2022-01-28 16:37:17,1.9746095019531251,True
WES220218C00022000,22.0,USD,3.4,0.0,0.0,25.0,244,2.5,4.9,REGULAR,2022-02-18,2022-02-02 20:48:38,1.5683615332031249,True
WES220218C00023000,23.0,USD,3.52,0.0,0.0,1.0,944,2.25,4.9,REGULAR,2022-02-18,2022-02-07 20:56:09,1.0859420703125,True
WES220218C00024000,24.0,USD,2.5,0.0,0.0,64.0,705,1.7,2.2,REGULAR,2022-02-18,2022-02-07 20:48:54,0.5810588769531251,True
WES220218C00025000,25.0,USD,1.4,-0.32000005,-18.604654,1.0,1162,1.15,1.35,REGULAR,2022-02-18,2022-02-08 18:30:01,0.485356708984375,True
WES220218C00026000,26.0,USD,0.65,-0.25,-27.777779,10.0,1654,0.5,0.7,REGULAR,2022-02-18,2022-02-08 15:17:21,0.43457596679687505,False
WES220218C00027000,27.0,USD,0.4,0.0,0.0,403.0,437,0.15,0.3,REGULAR,2022-02-18,2022-02-04 20:27:21,0.4101621484375,False
WES220218C00028000,28.0,USD,0.1,0.0,0.0,2.0,20,0.0,0.1,REGULAR,2022-02-18,2022-02-07 19:12:41,0.39258419921875,False
WES220218C00030000,30.0,USD,0.1,0.0,0.0,,5,0.0,1.4,REGULAR,2022-02-18,2021-10-28 13:31:43,1.171879140625,False
