contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
AMX220218C00008000,8.0,USD,11.4,0.0,0.0,1,1,12.2,12.6,REGULAR,2022-02-18,2021-12-16 16:00:46,6.464845668945314,True
AMX220218C00010000,10.0,USD,7.2,0.0,0.0,1,1,11.0,11.2,REGULAR,2022-02-18,2021-11-30 17:12:02,6.205080368652344,True
AMX220218C00012000,12.0,USD,6.5,0.0,0.0,1,1,7.9,10.2,REGULAR,2022-02-18,2021-12-06 19:53:21,4.894535131835937,True
AMX220218C00015000,15.0,USD,3.5,0.0,0.0,1,0,3.7,4.5,REGULAR,2022-02-18,2021-11-10 11:49:00,1.09375453125,True
AMX220218C00017000,17.0,USD,2.34,0.0,0.0,2,7,3.2,4.4,REGULAR,2022-02-18,2021-12-09 19:40:04,2.2968792578125,True
AMX220218C00018000,18.0,USD,0.8,0.0,0.0,9,4981,0.95,1.05,REGULAR,2022-02-18,2022-02-09 15:38:28,0.32813171874999997,True
AMX220218C00019000,19.0,USD,0.3,0.09000002,42.85715,74,197,0.15,0.3,REGULAR,2022-02-18,2022-02-09 17:40:34,0.25489026367187506,False
AMX220218C00020000,20.0,USD,0.05,-0.05,-50.0,1,268,0.0,0.05,REGULAR,2022-02-18,2022-02-09 17:40:31,0.2695385546875,False
AMX220218C00021000,21.0,USD,0.25,0.0,0.0,5,88,0.0,0.75,REGULAR,2022-02-18,2022-02-08 16:37:40,0.84179845703125,False
AMX220218C00022000,22.0,USD,0.06,0.0,0.0,2,344,0.0,0.1,REGULAR,2022-02-18,2022-01-28 14:42:42,0.57812921875,False
AMX220218C00023000,23.0,USD,0.2,0.0,0.0,551,1512,0.0,0.1,REGULAR,2022-02-18,2022-01-05 17:00:36,0.7070341796875,False
AMX220218C00024000,24.0,USD,0.2,0.0,0.0,10,18,0.0,0.1,REGULAR,2022-02-18,2021-12-31 20:54:38,0.8281267187499999,False
AMX220218C00025000,25.0,USD,0.05,0.0,0.0,5,15,0.0,0.25,REGULAR,2022-02-18,2021-11-10 11:49:01,1.12891060546875,False
