contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
CACI220218C00230000,230.0,USD,27.65,0.0,0.0,1,44.8,48.9,REGULAR,2022-02-18,2021-12-20 19:15:13,2.145146238708496,True,
CACI220218C00270000,270.0,USD,13.4,0.0,0.0,1,11.2,14.5,REGULAR,2022-02-18,2022-01-04 16:24:29,1.1691936071777342,False,2.0
CACI220218C00280000,280.0,USD,8.7,0.0,0.0,1,6.0,8.0,REGULAR,2022-02-18,2022-01-04 20:29:20,0.9781496325683594,False,1.0
CACI220218C00290000,290.0,USD,4.1,0.0,0.0,2,2.7,5.7,REGULAR,2022-02-18,2022-01-04 18:20:25,0.9201668139648438,False,1.0
CACI220218C00300000,300.0,USD,1.3,0.0,0.0,5,1.35,3.4,REGULAR,2022-02-18,2021-12-22 20:59:45,0.8757336645507812,False,
