contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ZION220218C00050000,50.0,USD,10.85,0.0,0.0,5,5,21.5,26.2,REGULAR,2022-02-18,2022-01-24 14:37:14,2.47656630859375,True
ZION220218C00055000,55.0,USD,6.4,0.0,0.0,5,5,17.0,20.3,REGULAR,2022-02-18,2022-01-24 14:37:14,1.6953140234375002,True
ZION220218C00057500,57.5,USD,13.71,0.0,0.0,1,35,14.6,18.8,REGULAR,2022-02-18,2022-02-04 20:06:27,0.9433599414062499,True
ZION220218C00060000,60.0,USD,7.59,0.0,0.0,2,26,11.6,16.3,REGULAR,2022-02-18,2022-01-28 19:50:32,1.6572282763671877,True
ZION220218C00062500,62.5,USD,8.83,0.0,0.0,1,60,9.4,13.9,REGULAR,2022-02-18,2022-02-04 20:06:27,0.64648791015625,True
ZION220218C00065000,65.0,USD,3.3,0.0,0.0,1,63,7.1,11.3,REGULAR,2022-02-18,2022-01-31 15:47:13,0.5546919531250001,True
ZION220218C00067500,67.5,USD,6.07,1.3900003,29.700863,2,156,4.6,8.4,REGULAR,2022-02-18,2022-02-08 17:33:42,0.9511723632812499,True
ZION220218C00070000,70.0,USD,3.82,1.1199999,41.481476,13,317,2.65,4.7,REGULAR,2022-02-18,2022-02-08 17:33:42,0.454107021484375,True
ZION220218C00072500,72.5,USD,2.35,1.0999999,87.99999,10,156,2.25,4.2,REGULAR,2022-02-18,2022-02-08 20:24:39,0.5004932763671875,True
ZION220218C00075000,75.0,USD,1.0,0.61,156.41026,140,131,0.9,1.05,REGULAR,2022-02-18,2022-02-08 20:19:22,0.30689169677734374,False
ZION220218C00077500,77.5,USD,0.3,0.10000001,50.000008,9,12,0.25,0.4,REGULAR,2022-02-18,2022-02-08 20:25:59,0.3149482568359374,False
ZION220218C00080000,80.0,USD,0.16,0.0,0.0,5,8,0.0,0.2,REGULAR,2022-02-18,2022-01-27 20:15:08,0.35938140625,False
