contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
SAFE220218C00085000,85.0,USD,1.57,0.0,0.0,1,0.35,0.95,REGULAR,2022-02-18,2021-12-30 18:23:30,1.4882838085937498,False
