contractSymbol,strike,currency,lastPrice,change,percentChange,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney,volume
FSR220211C00005500,5.5,USD,5.85,0.0,0.0,0,6.15,7.6,REGULAR,2022-02-11,2022-02-02 19:12:54,9.242191723632812,True,
FSR220211C00007000,7.0,USD,4.35,0.0,0.0,2,4.7,5.4,REGULAR,2022-02-11,2022-02-02 18:01:27,5.312503359374999,True,
FSR220211C00008000,8.0,USD,3.55,0.0,0.0,1,3.65,3.85,REGULAR,2022-02-11,2022-02-03 15:19:54,1.96875015625,True,
FSR220211C00008500,8.5,USD,1.96,0.0,0.0,204,3.2,3.45,REGULAR,2022-02-11,2022-01-28 18:51:27,2.5468786328124997,True,217.0
FSR220211C00009000,9.0,USD,2.49,0.0,0.0,15,2.68,2.8,REGULAR,2022-02-11,2022-02-07 19:07:15,0.500005,True,6.0
FSR220211C00009500,9.5,USD,1.97,0.0,0.0,9,2.16,2.71,REGULAR,2022-02-11,2022-02-07 18:49:22,2.3750040624999995,True,3.0
FSR220211C00010000,10.0,USD,1.77,0.049999952,2.9069738,105,1.71,1.92,REGULAR,2022-02-11,2022-02-08 20:50:51,1.4375028125,True,2.0
FSR220211C00010500,10.5,USD,0.8,-0.29000002,-26.605505,133,1.21,1.59,REGULAR,2022-02-11,2022-02-08 14:30:07,1.4453152734375,True,2.0
FSR220211C00011000,11.0,USD,0.88,0.26,41.935482,296,0.87,0.98,REGULAR,2022-02-11,2022-02-08 20:40:28,1.12891060546875,True,88.0
FSR220211C00011500,11.5,USD,0.53,0.17999998,51.42857,685,0.5,0.57,REGULAR,2022-02-11,2022-02-08 20:59:20,0.9609378906249999,True,234.0
FSR220211C00012000,12.0,USD,0.29,0.109999985,61.1111,1002,0.26,0.3,REGULAR,2022-02-11,2022-02-08 20:55:04,0.92187578125,False,592.0
FSR220211C00012500,12.5,USD,0.16,0.059999995,59.999996,1032,0.13,0.15,REGULAR,2022-02-11,2022-02-08 20:52:06,0.945313046875,False,829.0
FSR220211C00013000,13.0,USD,0.07,0.010000002,16.66667,1242,0.05,0.07,REGULAR,2022-02-11,2022-02-08 20:56:34,0.945313046875,False,399.0
FSR220211C00013500,13.5,USD,0.03,0.01,50.0,453,0.02,0.03,REGULAR,2022-02-11,2022-02-08 20:55:21,0.9531254687499999,False,152.0
FSR220211C00014000,14.0,USD,0.02,-0.01,-33.333336,375,0.02,0.03,REGULAR,2022-02-11,2022-02-08 20:33:59,1.15625421875,False,40.0
FSR220211C00014500,14.5,USD,0.01,-0.01,-50.0,366,0.01,0.02,REGULAR,2022-02-11,2022-02-08 20:43:59,1.21875390625,False,6.0
FSR220211C00015000,15.0,USD,0.01,-0.01,-50.0,611,0.0,0.01,REGULAR,2022-02-11,2022-02-08 19:47:29,1.1875040625,False,13.0
FSR220211C00015500,15.5,USD,0.01,0.0,0.0,217,0.0,0.02,REGULAR,2022-02-11,2022-02-07 20:34:29,1.4375028125,False,13.0
FSR220211C00016000,16.0,USD,0.01,0.0,0.0,290,0.0,0.01,REGULAR,2022-02-11,2022-02-07 15:51:08,1.4375028125,False,57.0
FSR220211C00016500,16.5,USD,0.02,0.0,0.0,223,0.0,0.02,REGULAR,2022-02-11,2022-02-04 15:43:12,1.6875015625,False,20.0
FSR220211C00017000,17.0,USD,0.02,0.01,100.0,174,0.0,0.01,REGULAR,2022-02-11,2022-02-08 16:25:29,1.6875015625,False,1.0
FSR220211C00017500,17.5,USD,0.01,0.0,0.0,224,0.0,0.02,REGULAR,2022-02-11,2022-02-02 18:01:25,1.9375003125,False,1.0
FSR220211C00018000,18.0,USD,0.02,0.0,0.0,104,0.0,0.01,REGULAR,2022-02-11,2022-01-31 16:44:39,1.875000625,False,41.0
FSR220211C00018500,18.5,USD,0.03,0.0,0.0,368,0.0,0.03,REGULAR,2022-02-11,2022-01-31 17:48:24,2.281254296875,False,6.0
FSR220211C00019000,19.0,USD,0.01,0.0,0.0,258,0.0,0.01,REGULAR,2022-02-11,2022-02-04 15:27:56,2.1250046874999997,False,45.0
FSR220211C00019500,19.5,USD,0.02,0.0,0.0,28,0.0,0.03,REGULAR,2022-02-11,2022-01-31 20:57:44,2.50000375,False,2.0
FSR220211C00020000,20.0,USD,0.01,0.0,0.0,114,0.0,0.0,REGULAR,2022-02-11,2022-02-01 16:16:13,0.500005,False,1.0
FSR220211C00020500,20.5,USD,0.01,0.0,0.0,81,0.0,0.03,REGULAR,2022-02-11,2022-02-02 19:06:36,2.68750328125,False,2.0
FSR220211C00021000,21.0,USD,0.02,0.0,0.0,36,0.0,0.03,REGULAR,2022-02-11,2022-01-31 15:19:03,2.81250296875,False,1.0
FSR220211C00021500,21.5,USD,0.02,0.0,0.0,11,0.0,0.03,REGULAR,2022-02-11,2022-01-31 15:10:19,2.8750028125,False,3.0
FSR220211C00022000,22.0,USD,0.02,0.0,0.0,3,0.0,0.03,REGULAR,2022-02-11,2022-01-28 15:48:36,3.0000025,False,2.0
FSR220211C00023000,23.0,USD,0.01,0.0,0.0,7,0.0,0.03,REGULAR,2022-02-11,2022-01-21 20:01:18,3.1875020312499998,False,6.0
FSR220211C00024000,24.0,USD,0.31,0.0,0.0,1,0.0,0.02,REGULAR,2022-02-11,2022-01-10 15:02:57,3.1875020312499998,False,
FSR220211C00025000,25.0,USD,0.01,0.0,0.0,16,0.0,0.02,REGULAR,2022-02-11,2022-01-31 15:28:59,3.3125017187499997,False,3.0
