contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
ADS220211P00055000,55.0,USD,0.7,0.0,0.0,6.0,6,0.0,0.1,REGULAR,2022-02-11,2022-01-19 19:11:31,1.5312523437499999,False
ADS220211P00056000,56.0,USD,0.8,0.0,0.0,7.0,7,0.0,0.1,REGULAR,2022-02-11,2022-01-19 19:03:54,1.453127734375,False
ADS220211P00057000,57.0,USD,0.91,0.0,0.0,,1,0.0,0.1,REGULAR,2022-02-11,2022-01-24 20:11:43,1.3671906640625,False
ADS220211P00058000,58.0,USD,0.35,0.0,0.0,1.0,18,0.0,0.05,REGULAR,2022-02-11,2022-01-28 20:01:10,1.171879140625,False
ADS220211P00059000,59.0,USD,0.8,0.0,0.0,,18,0.0,0.05,REGULAR,2022-02-11,2022-01-18 17:06:00,1.1015669921875002,False
ADS220211P00060000,60.0,USD,0.23,0.0,0.0,3.0,3,0.0,0.05,REGULAR,2022-02-11,2022-02-02 15:27:07,1.0312548437500002,False
ADS220211P00061000,61.0,USD,0.12,0.0,0.0,2.0,23,0.0,0.05,REGULAR,2022-02-11,2022-02-04 18:56:22,0.9531254687499999,False
ADS220211P00062000,62.0,USD,0.4,0.0,0.0,21.0,27,0.0,0.05,REGULAR,2022-02-11,2022-02-04 15:12:42,0.8906260937499999,False
ADS220211P00063000,63.0,USD,0.06,-0.05,-45.454548,2.0,25,0.0,0.05,REGULAR,2022-02-11,2022-02-09 14:32:06,0.8125018749999999,False
ADS220211P00064000,64.0,USD,0.2,0.0,0.0,25.0,35,0.0,0.1,REGULAR,2022-02-11,2022-02-07 16:00:51,0.8281267187499999,False
ADS220211P00065000,65.0,USD,0.05,-0.08,-61.538464,1.0,28,0.0,0.25,REGULAR,2022-02-11,2022-02-09 16:50:16,0.8945323046874999,False
ADS220211P00066000,66.0,USD,0.17,0.0,0.0,18.0,30,0.0,0.15,REGULAR,2022-02-11,2022-02-08 16:42:42,0.7304714453125,False
ADS220211P00067000,67.0,USD,0.21,0.059999987,39.99999,3.0,19,0.05,0.15,REGULAR,2022-02-11,2022-02-09 15:01:39,0.6914093359375001,False
ADS220211P00068000,68.0,USD,0.1,-0.20000002,-66.66667,3.0,6,0.0,0.15,REGULAR,2022-02-11,2022-02-09 16:47:21,0.5742230078125,False
ADS220211P00069000,69.0,USD,0.15,-0.29999998,-66.666664,8.0,13,0.05,0.25,REGULAR,2022-02-11,2022-02-09 14:48:11,0.5800823242187501,False
ADS220211P00070000,70.0,USD,0.15,-0.35,-70.0,37.0,50,0.15,0.25,REGULAR,2022-02-11,2022-02-09 17:06:21,0.5312546875,False
ADS220211P00071000,71.0,USD,0.9,0.0,0.0,1.0,9,0.2,0.3,REGULAR,2022-02-11,2022-02-08 19:31:39,0.499028447265625,False
ADS220211P00071500,71.5,USD,0.4,-0.65,-61.904766,4.0,4,0.25,0.35,REGULAR,2022-02-11,2022-02-09 15:56:10,0.4726615234375,False
ADS220211P00072000,72.0,USD,1.3,0.0,0.0,3.0,21,0.35,0.45,REGULAR,2022-02-11,2022-02-08 19:31:39,0.46582565429687506,False
ADS220211P00073000,73.0,USD,0.6,-1.1999999,-66.666664,2.0,6,0.6,0.75,REGULAR,2022-02-11,2022-02-09 16:48:27,0.46191944335937507,False
ADS220211P00075000,75.0,USD,5.9,0.0,0.0,1.0,3,1.5,1.75,REGULAR,2022-02-11,2022-02-04 20:33:09,0.467778759765625,True
ADS220211P00076000,76.0,USD,5.1,0.0,0.0,,13,2.2,2.55,REGULAR,2022-02-11,2022-01-18 05:01:41,0.5214891601562499,True
ADS220211P00078000,78.0,USD,5.8,0.0,0.0,,2,2.5,5.7,REGULAR,2022-02-11,2022-01-18 05:01:42,1.2421912890624998,True
