contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
HMY220218C00002000,2.0,USD,1.63,0.0,0.0,1,209,1.45,2.0,REGULAR,2022-02-18,2021-12-16 14:40:25,4.546879316406249,True
HMY220218C00003000,3.0,USD,0.6,0.0,0.0,1,540,0.8,0.9,REGULAR,2022-02-18,2022-01-03 15:02:43,1.4375028125,True
HMY220218C00004000,4.0,USD,0.2,0.0,0.0,65,1670,0.15,0.3,REGULAR,2022-02-18,2022-01-05 20:46:04,1.2578162109375,False
HMY220218C00005000,5.0,USD,0.07,0.02,39.999996,5,780,0.05,0.1,REGULAR,2022-02-18,2022-01-05 20:04:32,1.5312523437499999,False
HMY220218C00006000,6.0,USD,0.05,0.0,0.0,1,603,0.0,0.1,REGULAR,2022-02-18,2021-12-10 20:23:40,1.9375003125,False
HMY220218C00007000,7.0,USD,0.23,0.0,0.0,1,107,0.0,0.45,REGULAR,2022-02-18,2021-11-10 14:32:45,3.56250109375,False
HMY220218C00008000,8.0,USD,0.05,0.0,0.0,1,3,0.0,0.1,REGULAR,2022-02-18,2021-12-09 14:30:07,2.7343781640625,False
HMY220218C00009000,9.0,USD,0.05,0.0,0.0,1,11,0.0,0.5,REGULAR,2022-02-18,2021-11-10 11:58:32,4.500004375,False
